,index,measure,location,sex,age,cause,metric,year,val,upper,lower
44,44,DALYs (Disability-Adjusted Life Years),Europe,Both,35 to 39,Bipolar disorder,Rate,1990,215.18408409920482,322.0676492309751,132.12624972791238
45,45,DALYs (Disability-Adjusted Life Years),Europe,Female,35 to 39,Bipolar disorder,Rate,1990,243.54625236960172,365.6871611247634,151.44750651619609
46,46,DALYs (Disability-Adjusted Life Years),Europe,Male,35 to 39,Bipolar disorder,Rate,1990,186.98997808813408,281.3121456807009,115.1787895277908
47,47,DALYs (Disability-Adjusted Life Years),Europe,Both,30 to 34,Bipolar disorder,Rate,1990,213.4690550075853,320.67181534490425,132.81644019663463
48,48,DALYs (Disability-Adjusted Life Years),Europe,Female,30 to 34,Bipolar disorder,Rate,1990,242.1855815416988,364.17895241621125,149.41886013462974
49,49,DALYs (Disability-Adjusted Life Years),Europe,Male,30 to 34,Bipolar disorder,Rate,1990,185.2143955868756,278.1971595488335,114.31343485514
50,50,DALYs (Disability-Adjusted Life Years),Europe,Both,25 to 29,Bipolar disorder,Rate,1990,222.23603857589302,336.00703549679963,137.653580877922
51,51,DALYs (Disability-Adjusted Life Years),Europe,Female,25 to 29,Bipolar disorder,Rate,1990,251.5799710597257,378.2444829773698,154.8064083130659
52,52,DALYs (Disability-Adjusted Life Years),Europe,Male,25 to 29,Bipolar disorder,Rate,1990,193.5178217159388,296.12975620182664,120.59561024636429
53,53,DALYs (Disability-Adjusted Life Years),Europe,Both,20 to 24,Bipolar disorder,Rate,1990,247.16599540548137,380.09258716294914,151.44577167845551
54,54,DALYs (Disability-Adjusted Life Years),Europe,Female,20 to 24,Bipolar disorder,Rate,1990,273.317614890628,414.8832271271818,168.83966908832159
55,55,DALYs (Disability-Adjusted Life Years),Europe,Male,20 to 24,Bipolar disorder,Rate,1990,221.769591449253,339.71108245257716,134.22410873057154
56,56,DALYs (Disability-Adjusted Life Years),Europe,Male,40 to 44,Bipolar disorder,Rate,1990,193.06994686060784,295.5156024229455,118.4713082365618
57,57,DALYs (Disability-Adjusted Life Years),Europe,Both,60 to 64,Bipolar disorder,Rate,1990,178.3793369207275,263.85375797544697,111.44339581382877
58,58,DALYs (Disability-Adjusted Life Years),Europe,Both,70 to 74,Dysthymia,Rate,1990,232.71882496034615,337.2065486385913,152.56258719556092
59,59,DALYs (Disability-Adjusted Life Years),Europe,Male,70 to 74,Dysthymia,Rate,1990,160.89488044919986,234.0036623201009,106.601280328958
60,60,DALYs (Disability-Adjusted Life Years),Europe,Both,15 to 19,Dysthymia,Rate,1990,86.09653139930741,131.80650333458172,52.12642935929357
61,61,DALYs (Disability-Adjusted Life Years),Europe,Female,15 to 19,Dysthymia,Rate,1990,109.33729608796105,167.51399075135637,66.61590295811081
62,62,DALYs (Disability-Adjusted Life Years),Europe,Male,15 to 19,Dysthymia,Rate,1990,63.871285622152605,99.93337329973,38.39531855576485
63,63,DALYs (Disability-Adjusted Life Years),Europe,Both,10 to 14,Dysthymia,Rate,1990,29.694874449187843,46.64365020083022,17.605995482127106
64,64,DALYs (Disability-Adjusted Life Years),Europe,Female,10 to 14,Dysthymia,Rate,1990,36.564322857482466,57.98743853400408,21.85337320212122
65,65,DALYs (Disability-Adjusted Life Years),Europe,Male,10 to 14,Dysthymia,Rate,1990,23.1249037109219,36.659849028867775,13.440381747283855
66,66,DALYs (Disability-Adjusted Life Years),Europe,Both,05 to 09,Dysthymia,Rate,1990,3.6827088161826533,6.190731146021732,1.985904814626675
67,67,DALYs (Disability-Adjusted Life Years),Europe,Female,05 to 09,Dysthymia,Rate,1990,4.2142707179634105,7.234374969127586,2.2613431792457783
68,68,DALYs (Disability-Adjusted Life Years),Europe,Male,05 to 09,Dysthymia,Rate,1990,3.174444613791948,5.335573535747249,1.6181712850998111
69,69,DALYs (Disability-Adjusted Life Years),Europe,Both,01 to 04,Dysthymia,Rate,1990,0.05742817983432313,0.1233977020902541,0.020925765595170103
70,70,DALYs (Disability-Adjusted Life Years),Europe,Female,01 to 04,Dysthymia,Rate,1990,0.061710385288035526,0.1315704798407792,0.022827824847953718
71,71,DALYs (Disability-Adjusted Life Years),Europe,Male,01 to 04,Dysthymia,Rate,1990,0.053336047694601006,0.11287266623204695,0.01918605659094456
72,72,DALYs (Disability-Adjusted Life Years),Europe,Both,95 plus,Major depressive disorder,Rate,1990,825.1294209910492,1193.3775732263625,529.8126083679258
73,73,DALYs (Disability-Adjusted Life Years),Europe,Female,95 plus,Major depressive disorder,Rate,1990,884.9534675128508,1274.5401380237276,569.4869313823802
74,74,DALYs (Disability-Adjusted Life Years),Europe,Male,95 plus,Major depressive disorder,Rate,1990,589.6389793598028,862.9010357904912,373.55202068322325
75,75,DALYs (Disability-Adjusted Life Years),Europe,Both,90 to 94,Major depressive disorder,Rate,1990,804.1609578713104,1103.2475886840236,541.4607605247974
76,76,DALYs (Disability-Adjusted Life Years),Europe,Female,90 to 94,Major depressive disorder,Rate,1990,878.3622200960036,1206.9879335027658,589.7014502227935
77,77,DALYs (Disability-Adjusted Life Years),Europe,Male,90 to 94,Major depressive disorder,Rate,1990,560.1008783777655,780.4229407038133,376.11663267925553
78,78,DALYs (Disability-Adjusted Life Years),Europe,Both,85 to 89,Major depressive disorder,Rate,1990,795.8158523230395,1080.569933683711,543.8295076465242
79,79,DALYs (Disability-Adjusted Life Years),Europe,Female,85 to 89,Major depressive disorder,Rate,1990,892.2250949261107,1204.0022454535824,607.1999241983615
80,80,DALYs (Disability-Adjusted Life Years),Europe,Male,85 to 89,Major depressive disorder,Rate,1990,539.1234849811268,742.4852117690629,366.834068659671
81,81,DALYs (Disability-Adjusted Life Years),Europe,Both,80 to 84,Major depressive disorder,Rate,1990,788.0102736667748,1089.678020952572,530.2880846361663
82,82,DALYs (Disability-Adjusted Life Years),Europe,Female,80 to 84,Major depressive disorder,Rate,1990,911.1941781815442,1254.7708660290073,613.6710476372855
83,83,DALYs (Disability-Adjusted Life Years),Europe,Male,80 to 84,Major depressive disorder,Rate,1990,520.5099070664237,727.6843033350882,349.8072850255106
84,84,DALYs (Disability-Adjusted Life Years),Europe,Both,All Ages,Major depressive disorder,Rate,1990,505.0049952567049,679.937042954072,357.13662874795517
85,85,DALYs (Disability-Adjusted Life Years),Europe,Male,20 to 24,Dysthymia,Rate,1990,95.80945606773712,150.89680777647774,60.11408280753868
86,86,DALYs (Disability-Adjusted Life Years),Europe,Female,20 to 24,Dysthymia,Rate,1990,166.65937818307725,258.67699891247486,104.37524416369304
87,87,DALYs (Disability-Adjusted Life Years),Europe,Both,20 to 24,Dysthymia,Rate,1990,130.7154160286434,205.3571045650244,82.65270233479781
88,88,DALYs (Disability-Adjusted Life Years),Europe,Male,25 to 29,Dysthymia,Rate,1990,113.84474885183424,179.55303196765237,71.1834669887488
89,89,DALYs (Disability-Adjusted Life Years),Europe,Both,65 to 69,Dysthymia,Rate,1990,240.56701580433528,349.3367883969925,156.21035569854382
90,90,DALYs (Disability-Adjusted Life Years),Europe,Female,65 to 69,Dysthymia,Rate,1990,291.62431346752635,421.80194923012016,189.9015245304689
91,91,DALYs (Disability-Adjusted Life Years),Europe,Male,65 to 69,Dysthymia,Rate,1990,165.84453986445567,240.6029290518804,106.67999602816045
92,92,DALYs (Disability-Adjusted Life Years),Europe,Both,60 to 64,Dysthymia,Rate,1990,241.8627157724018,351.9278087060385,157.6967521454662
93,93,DALYs (Disability-Adjusted Life Years),Europe,Female,60 to 64,Dysthymia,Rate,1990,299.80938671943795,441.45736499751365,195.27636080831184
94,94,DALYs (Disability-Adjusted Life Years),Europe,Male,60 to 64,Dysthymia,Rate,1990,170.61035359008415,248.8082223671404,111.32241095848568
95,95,DALYs (Disability-Adjusted Life Years),Europe,Both,55 to 59,Dysthymia,Rate,1990,224.6206636049493,324.25344475493733,146.99313070316313
96,96,DALYs (Disability-Adjusted Life Years),Europe,Female,55 to 59,Dysthymia,Rate,1990,281.37270376678515,408.0204746197934,184.42707819101426
97,97,DALYs (Disability-Adjusted Life Years),Europe,Male,55 to 59,Dysthymia,Rate,1990,161.95610466900058,234.58515957452641,106.01927166700523
98,98,DALYs (Disability-Adjusted Life Years),Europe,Both,50 to 54,Dysthymia,Rate,1990,212.1382979360873,308.6720353720644,137.11757645665966
99,99,DALYs (Disability-Adjusted Life Years),Europe,Female,50 to 54,Dysthymia,Rate,1990,266.7500617830429,388.72932148779455,171.32163401710824
100,100,DALYs (Disability-Adjusted Life Years),Europe,Male,50 to 54,Dysthymia,Rate,1990,153.96423563258992,225.09289041346645,99.86361011914929
101,101,DALYs (Disability-Adjusted Life Years),Europe,Female,70 to 74,Dysthymia,Rate,1990,276.8239123451784,399.571988197883,181.5945289028524
102,102,DALYs (Disability-Adjusted Life Years),Europe,Both,45 to 49,Dysthymia,Rate,1990,195.88362191197643,297.6443555116335,122.93399566228531
103,103,DALYs (Disability-Adjusted Life Years),Europe,Male,45 to 49,Dysthymia,Rate,1990,143.04327508005719,217.61590147661883,88.36824781576355
104,104,DALYs (Disability-Adjusted Life Years),Europe,Both,40 to 44,Dysthymia,Rate,1990,183.56796640914604,283.8269667720532,114.41463855196191
105,105,DALYs (Disability-Adjusted Life Years),Europe,Female,40 to 44,Dysthymia,Rate,1990,232.4026891813773,357.3735268362024,144.89295478259174
106,106,DALYs (Disability-Adjusted Life Years),Europe,Male,40 to 44,Dysthymia,Rate,1990,134.6874311024184,209.16261547081123,83.67950192392405
107,107,DALYs (Disability-Adjusted Life Years),Europe,Both,35 to 39,Dysthymia,Rate,1990,174.8342471574681,271.2849958092376,110.17684914357893
108,108,DALYs (Disability-Adjusted Life Years),Europe,Female,35 to 39,Dysthymia,Rate,1990,221.2385114651032,341.7933616564117,140.8061795165367
109,109,DALYs (Disability-Adjusted Life Years),Europe,Male,35 to 39,Dysthymia,Rate,1990,128.7049549685922,198.7248083619827,81.14268406415086
110,110,DALYs (Disability-Adjusted Life Years),Europe,Both,30 to 34,Dysthymia,Rate,1990,166.564510262652,254.61953760716045,105.1985991846056
111,111,DALYs (Disability-Adjusted Life Years),Europe,Female,30 to 34,Dysthymia,Rate,1990,210.95858784378945,322.7444557179539,132.38269069013364
112,112,DALYs (Disability-Adjusted Life Years),Europe,Male,30 to 34,Dysthymia,Rate,1990,122.88445233985512,187.80478416195308,77.31333477841257
113,113,DALYs (Disability-Adjusted Life Years),Europe,Both,25 to 29,Dysthymia,Rate,1990,155.05846763989118,241.91332743737885,97.26174083916504
114,114,DALYs (Disability-Adjusted Life Years),Europe,Female,25 to 29,Dysthymia,Rate,1990,197.1701554031658,307.33923967799467,122.59225369991705
115,115,DALYs (Disability-Adjusted Life Years),Europe,Female,45 to 49,Dysthymia,Rate,1990,247.42151560041896,373.6377525478064,155.31854926618544
116,116,DALYs (Disability-Adjusted Life Years),Europe,Female,All Ages,Major depressive disorder,Rate,1990,630.2814100168364,846.4873192532676,446.65008940074506
117,117,DALYs (Disability-Adjusted Life Years),Europe,Male,65 to 69,Bipolar disorder,Rate,1990,144.78181680174373,216.21860283573216,90.63734975387035
118,118,DALYs (Disability-Adjusted Life Years),Europe,Both,65 to 69,Bipolar disorder,Rate,1990,161.1648626493869,245.40832562206586,100.75175328535454
119,119,DALYs (Disability-Adjusted Life Years),Europe,Both,95 plus,Anxiety disorders,Rate,1990,290.34917463387484,379.3763034160994,207.22871122634308
120,120,DALYs (Disability-Adjusted Life Years),Europe,Female,95 plus,Anxiety disorders,Rate,1990,326.19333127505365,427.9496819781421,232.92571657094132
121,121,DALYs (Disability-Adjusted Life Years),Europe,Male,95 plus,Anxiety disorders,Rate,1990,149.25279670406337,199.8516002482867,104.774507450254
122,122,DALYs (Disability-Adjusted Life Years),Europe,Both,90 to 94,Anxiety disorders,Rate,1990,327.6500597981027,430.06571371629263,236.53687239821082
123,123,DALYs (Disability-Adjusted Life Years),Europe,Female,90 to 94,Anxiety disorders,Rate,1990,372.20398088415993,486.55841700269724,268.45466422218567
124,124,DALYs (Disability-Adjusted Life Years),Europe,Male,90 to 94,Anxiety disorders,Rate,1990,181.10493110359826,238.44402963349486,129.40831616447917
125,125,DALYs (Disability-Adjusted Life Years),Europe,Both,85 to 89,Anxiety disorders,Rate,1990,354.3229896176207,468.7567896797305,255.5374497959324
126,126,DALYs (Disability-Adjusted Life Years),Europe,Female,85 to 89,Anxiety disorders,Rate,1990,409.3939135321769,540.7574575126803,295.1822171318929
127,127,DALYs (Disability-Adjusted Life Years),Europe,Male,85 to 89,Anxiety disorders,Rate,1990,207.69507874879798,272.9395938160344,148.88261509180975
128,128,DALYs (Disability-Adjusted Life Years),Europe,Both,80 to 84,Anxiety disorders,Rate,1990,379.2315014657871,500.18464295891465,269.18701876289697
129,129,DALYs (Disability-Adjusted Life Years),Europe,Female,80 to 84,Anxiety disorders,Rate,1990,448.2363048086631,593.6606817314174,317.44044149314067
130,130,DALYs (Disability-Adjusted Life Years),Europe,Male,80 to 84,Anxiety disorders,Rate,1990,229.38391980229756,304.1674157509478,164.21343950878486
131,131,DALYs (Disability-Adjusted Life Years),Europe,Both,All Ages,Anxiety disorders,Rate,1990,407.31712493039504,539.0735607069696,291.5803512691119
132,132,DALYs (Disability-Adjusted Life Years),Europe,Female,All Ages,Anxiety disorders,Rate,1990,518.9787208443896,684.841183190444,371.9256168246317
133,133,DALYs (Disability-Adjusted Life Years),Europe,Male,All Ages,Anxiety disorders,Rate,1990,287.92965397987547,380.5075888966634,204.39150330809062
134,134,DALYs (Disability-Adjusted Life Years),Europe,Both,75 to 79,Anxiety disorders,Rate,1990,398.0688802673553,527.0253065876086,284.682301488885
135,135,DALYs (Disability-Adjusted Life Years),Europe,Female,75 to 79,Anxiety disorders,Rate,1990,477.9283828929898,634.8866083707891,340.46653822165564
136,136,DALYs (Disability-Adjusted Life Years),Europe,Male,75 to 79,Anxiety disorders,Rate,1990,248.09491743737743,329.9655984259817,177.8567506423805
137,137,DALYs (Disability-Adjusted Life Years),Europe,Both,70 to 74,Anxiety disorders,Rate,1990,415.32791453806436,554.4567702178098,294.90181628959635
138,138,DALYs (Disability-Adjusted Life Years),Europe,Female,70 to 74,Anxiety disorders,Rate,1990,507.3152295289577,675.958431473851,358.31493744647537
139,139,DALYs (Disability-Adjusted Life Years),Europe,Male,70 to 74,Anxiety disorders,Rate,1990,265.5290546018434,354.5155418762712,187.8602251265856
140,140,DALYs (Disability-Adjusted Life Years),Europe,Both,65 to 69,Anxiety disorders,Rate,1990,437.8695583902436,582.5300267595926,310.2168889806248
141,141,DALYs (Disability-Adjusted Life Years),Europe,Female,65 to 69,Anxiety disorders,Rate,1990,542.7566805289313,725.7273142450424,382.733227217672
142,142,DALYs (Disability-Adjusted Life Years),Europe,Male,65 to 69,Anxiety disorders,Rate,1990,284.3670069604305,379.10684023276514,199.29200708463608
143,143,DALYs (Disability-Adjusted Life Years),Europe,Both,60 to 64,Anxiety disorders,Rate,1990,435.2837164094796,578.8147685989056,305.75164293077734
144,144,DALYs (Disability-Adjusted Life Years),Europe,Male,01 to 04,Eating disorders,Rate,1990,0.0,0.0,0.0
145,145,DALYs (Disability-Adjusted Life Years),Europe,Female,01 to 04,Eating disorders,Rate,1990,0.0,0.0,0.0
146,146,DALYs (Disability-Adjusted Life Years),Europe,Both,01 to 04,Eating disorders,Rate,1990,0.0,0.0,0.0
147,147,DALYs (Disability-Adjusted Life Years),Europe,Male,05 to 09,Eating disorders,Rate,1990,1.0383033344758328,1.8592384817375893,0.4779279427295419
148,148,DALYs (Disability-Adjusted Life Years),Europe,Both,45 to 49,Eating disorders,Rate,1990,61.570863848949976,93.92411912217185,37.559344087431434
149,149,DALYs (Disability-Adjusted Life Years),Europe,Female,45 to 49,Eating disorders,Rate,1990,97.35088232126164,148.56162354054462,59.623819944706106
150,150,DALYs (Disability-Adjusted Life Years),Europe,Male,45 to 49,Eating disorders,Rate,1990,24.886621431930102,40.125013808969726,14.412951622239811
151,151,DALYs (Disability-Adjusted Life Years),Europe,Both,40 to 44,Eating disorders,Rate,1990,89.37375477662769,136.9084699434365,55.0116432287764
152,152,DALYs (Disability-Adjusted Life Years),Europe,Female,40 to 44,Eating disorders,Rate,1990,135.6110077461733,204.2018643918943,83.8019129870534
153,153,DALYs (Disability-Adjusted Life Years),Europe,Male,40 to 44,Eating disorders,Rate,1990,43.09312599523267,70.00313982146056,26.006862985207377
154,154,DALYs (Disability-Adjusted Life Years),Europe,Both,35 to 39,Eating disorders,Rate,1990,126.24873912583652,194.0624365014632,78.0175019325662
155,155,DALYs (Disability-Adjusted Life Years),Europe,Female,35 to 39,Eating disorders,Rate,1990,180.5866606804015,270.23030725491486,112.14630300137985
156,156,DALYs (Disability-Adjusted Life Years),Europe,Male,35 to 39,Eating disorders,Rate,1990,72.23280120018501,115.42098317256828,42.94391129951522
157,157,DALYs (Disability-Adjusted Life Years),Europe,Both,30 to 34,Eating disorders,Rate,1990,151.72636000084287,228.20144023298766,94.51514896908735
158,158,DALYs (Disability-Adjusted Life Years),Europe,Female,30 to 34,Eating disorders,Rate,1990,215.67565718301555,320.94024544210976,137.98953727456987
159,159,DALYs (Disability-Adjusted Life Years),Europe,Male,30 to 34,Eating disorders,Rate,1990,88.80560216024521,138.29826292182952,52.64024221396038
160,160,DALYs (Disability-Adjusted Life Years),Europe,Female,60 to 64,Anxiety disorders,Rate,1990,550.6479608179196,737.2891067779515,386.9002081457997
161,161,DALYs (Disability-Adjusted Life Years),Europe,Both,25 to 29,Eating disorders,Rate,1990,158.46772144953687,239.37969576410248,96.93460882668462
162,162,DALYs (Disability-Adjusted Life Years),Europe,Male,25 to 29,Eating disorders,Rate,1990,83.39017582851993,128.83504324935748,49.18828431539704
163,163,DALYs (Disability-Adjusted Life Years),Europe,Both,20 to 24,Eating disorders,Rate,1990,158.11517762909824,249.04739379858185,93.09010962547896
164,164,DALYs (Disability-Adjusted Life Years),Europe,Female,20 to 24,Eating disorders,Rate,1990,240.93026532919143,368.02293546117903,142.79505710485824
165,165,DALYs (Disability-Adjusted Life Years),Europe,Male,20 to 24,Eating disorders,Rate,1990,77.6916527266883,132.5446769161248,41.89414946007482
166,166,DALYs (Disability-Adjusted Life Years),Europe,Both,15 to 19,Eating disorders,Rate,1990,120.84697201343651,190.50928541450662,69.18365207392414
167,167,DALYs (Disability-Adjusted Life Years),Europe,Female,15 to 19,Eating disorders,Rate,1990,187.29730695144443,292.6694464096016,108.56481537579693
168,168,DALYs (Disability-Adjusted Life Years),Europe,Male,15 to 19,Eating disorders,Rate,1990,57.300223627291146,95.19749180017132,31.430039391509386
169,169,DALYs (Disability-Adjusted Life Years),Europe,Both,10 to 14,Eating disorders,Rate,1990,34.84854761620045,56.3508211535522,20.031923813457716
170,170,DALYs (Disability-Adjusted Life Years),Europe,Female,10 to 14,Eating disorders,Rate,1990,53.55160943087056,85.89820821019154,30.953142535067354
171,171,DALYs (Disability-Adjusted Life Years),Europe,Male,10 to 14,Eating disorders,Rate,1990,16.960856853432677,28.464526407605184,9.292420470506633
172,172,DALYs (Disability-Adjusted Life Years),Europe,Both,05 to 09,Eating disorders,Rate,1990,1.9087738763780129,3.3996130263963806,0.8909957613987342
173,173,DALYs (Disability-Adjusted Life Years),Europe,Female,05 to 09,Eating disorders,Rate,1990,2.8191448498229645,5.0496250538955625,1.2984487956433943
174,174,DALYs (Disability-Adjusted Life Years),Europe,Female,25 to 29,Eating disorders,Rate,1990,235.18106477786236,352.19686124282225,144.64747700950429
175,175,DALYs (Disability-Adjusted Life Years),Europe,Female,65 to 69,Bipolar disorder,Rate,1990,172.3592728713639,259.86302483658767,106.82152319311079
176,176,DALYs (Disability-Adjusted Life Years),Europe,Male,60 to 64,Anxiety disorders,Rate,1990,293.42958068194616,392.4699762495288,205.17729442810318
177,177,DALYs (Disability-Adjusted Life Years),Europe,Female,55 to 59,Anxiety disorders,Rate,1990,589.368511591619,784.2974933178833,409.0798057522289
178,178,DALYs (Disability-Adjusted Life Years),Europe,Male,05 to 09,Anxiety disorders,Rate,1990,139.63571576503514,196.09246916018085,95.41533237817872
179,179,DALYs (Disability-Adjusted Life Years),Europe,Both,01 to 04,Anxiety disorders,Rate,1990,15.43626179801317,21.623640595471148,10.368062098090707
180,180,DALYs (Disability-Adjusted Life Years),Europe,Female,01 to 04,Anxiety disorders,Rate,1990,18.688869222933306,26.609059703252463,12.682968899252165
181,181,DALYs (Disability-Adjusted Life Years),Europe,Male,01 to 04,Anxiety disorders,Rate,1990,12.328027145265345,17.530023754379485,8.070001874344948
182,182,DALYs (Disability-Adjusted Life Years),Europe,Both,95 plus,Bipolar disorder,Rate,1990,43.7300878970056,67.18162325485196,27.27301811368382
183,183,DALYs (Disability-Adjusted Life Years),Europe,Female,95 plus,Bipolar disorder,Rate,1990,45.919992918740604,70.68026947560017,28.262900264001303
184,184,DALYs (Disability-Adjusted Life Years),Europe,Male,95 plus,Bipolar disorder,Rate,1990,35.109779999395904,53.61520691146041,21.55639743184485
185,185,DALYs (Disability-Adjusted Life Years),Europe,Both,90 to 94,Bipolar disorder,Rate,1990,58.29073595550104,88.84371286498761,36.24898304670264
186,186,DALYs (Disability-Adjusted Life Years),Europe,Female,90 to 94,Bipolar disorder,Rate,1990,61.343257593959464,93.34410002295952,37.83440672025656
