,index,measure,location,sex,age,cause,metric,year,val,upper,lower
27,27,DALYs (Disability-Adjusted Life Years),China,Male,All Ages,Eating disorders,Number,1990,87334.08280777834,129863.40459017052,55025.9102093178
28,28,DALYs (Disability-Adjusted Life Years),China,Both,75 to 79,Eating disorders,Number,1990,0.0,0.0,0.0
29,29,DALYs (Disability-Adjusted Life Years),China,Female,75 to 79,Eating disorders,Number,1990,0.0,0.0,0.0
30,30,DALYs (Disability-Adjusted Life Years),China,Male,75 to 79,Eating disorders,Number,1990,0.0,0.0,0.0
31,31,DALYs (Disability-Adjusted Life Years),China,Both,70 to 74,Eating disorders,Number,1990,0.0,0.0,0.0
32,32,DALYs (Disability-Adjusted Life Years),China,Female,70 to 74,Eating disorders,Number,1990,0.0,0.0,0.0
33,33,DALYs (Disability-Adjusted Life Years),China,Male,70 to 74,Eating disorders,Number,1990,0.0,0.0,0.0
34,34,DALYs (Disability-Adjusted Life Years),China,Both,65 to 69,Eating disorders,Number,1990,0.0,0.0,0.0
35,35,DALYs (Disability-Adjusted Life Years),China,Female,65 to 69,Eating disorders,Number,1990,0.0,0.0,0.0
36,36,DALYs (Disability-Adjusted Life Years),China,Male,65 to 69,Eating disorders,Number,1990,0.0,0.0,0.0
37,37,DALYs (Disability-Adjusted Life Years),China,Both,60 to 64,Eating disorders,Number,1990,0.0,0.0,0.0
38,38,DALYs (Disability-Adjusted Life Years),China,Female,60 to 64,Eating disorders,Number,1990,0.0,0.0,0.0
39,39,DALYs (Disability-Adjusted Life Years),China,Male,60 to 64,Eating disorders,Number,1990,0.0,0.0,0.0
40,40,DALYs (Disability-Adjusted Life Years),China,Both,55 to 59,Eating disorders,Number,1990,0.0,0.0,0.0
41,41,DALYs (Disability-Adjusted Life Years),China,Female,55 to 59,Eating disorders,Number,1990,0.0,0.0,0.0
42,42,DALYs (Disability-Adjusted Life Years),China,Both,15 to 19,Eating disorders,Number,1990,43339.50577355932,70380.73830583571,25196.046716023437
43,43,DALYs (Disability-Adjusted Life Years),China,Both,80 to 84,Eating disorders,Number,1990,0.0,0.0,0.0
44,44,DALYs (Disability-Adjusted Life Years),China,Female,15 to 19,Eating disorders,Number,1990,27802.65516324645,44400.42883455264,16178.376502358733
45,45,DALYs (Disability-Adjusted Life Years),China,Both,10 to 14,Eating disorders,Number,1990,11630.635454886653,18742.348576540044,6822.026873585493
46,46,DALYs (Disability-Adjusted Life Years),China,Both,75 to 79,Anxiety disorders,Number,1990,45886.695177284484,62145.40203491537,32155.74586662773
47,47,DALYs (Disability-Adjusted Life Years),China,Female,75 to 79,Anxiety disorders,Number,1990,32393.60394292556,43950.08935245861,22608.614060006177
48,48,DALYs (Disability-Adjusted Life Years),China,Male,75 to 79,Anxiety disorders,Number,1990,13493.091234358933,18232.619051095167,9375.706214632046
49,49,DALYs (Disability-Adjusted Life Years),China,Both,70 to 74,Anxiety disorders,Number,1990,77603.37383694111,106352.04544165917,53753.781691522
50,50,DALYs (Disability-Adjusted Life Years),China,Female,70 to 74,Anxiety disorders,Number,1990,52710.474249362764,72154.97504158207,36452.915661674175
51,51,DALYs (Disability-Adjusted Life Years),China,Male,70 to 74,Anxiety disorders,Number,1990,24892.89958757833,33783.1217368053,17302.21873393571
52,52,DALYs (Disability-Adjusted Life Years),China,Both,65 to 69,Anxiety disorders,Number,1990,113508.08341116867,154817.44754681768,78104.75437505057
53,53,DALYs (Disability-Adjusted Life Years),China,Female,65 to 69,Anxiety disorders,Number,1990,74102.57078977497,101495.17814507317,50627.997924898
54,54,DALYs (Disability-Adjusted Life Years),China,Male,All Ages,Anxiety disorders,Number,1990,1322199.4801761408,1775701.0961763272,924502.5075839931
55,55,DALYs (Disability-Adjusted Life Years),China,Male,65 to 69,Anxiety disorders,Number,1990,39405.51262139373,54397.62972599301,26895.16100028244
56,56,DALYs (Disability-Adjusted Life Years),China,Female,60 to 64,Anxiety disorders,Number,1990,90734.94035572695,123649.14874776965,62484.560614381466
57,57,DALYs (Disability-Adjusted Life Years),China,Male,60 to 64,Anxiety disorders,Number,1990,53752.825199491184,73900.08711059287,36993.990782131295
58,58,DALYs (Disability-Adjusted Life Years),China,Both,55 to 59,Anxiety disorders,Number,1990,169150.50614183847,229458.45817854983,117101.99167885038
59,59,DALYs (Disability-Adjusted Life Years),China,Female,55 to 59,Anxiety disorders,Number,1990,104056.8547238439,140963.02028206395,71678.74714295364
60,60,DALYs (Disability-Adjusted Life Years),China,Male,55 to 59,Anxiety disorders,Number,1990,65093.65141799457,89034.61844780229,44759.12628070172
61,61,DALYs (Disability-Adjusted Life Years),China,Both,50 to 54,Anxiety disorders,Number,1990,176750.7316315329,243184.9895491157,121341.43789009974
62,62,DALYs (Disability-Adjusted Life Years),China,Female,50 to 54,Anxiety disorders,Number,1990,107285.64661747913,148073.43811726267,73135.19349900231
63,63,DALYs (Disability-Adjusted Life Years),China,Male,50 to 54,Anxiety disorders,Number,1990,69465.08501405378,94734.727909485,47642.723090282
64,64,DALYs (Disability-Adjusted Life Years),China,Both,60 to 64,Anxiety disorders,Number,1990,144487.76555521812,198270.89105528648,100209.51039031963
65,65,DALYs (Disability-Adjusted Life Years),China,Female,All Ages,Anxiety disorders,Number,1990,2101374.3417779217,2850330.9472643184,1489179.2445611837
66,66,DALYs (Disability-Adjusted Life Years),China,Both,All Ages,Anxiety disorders,Number,1990,3423573.8219540627,4641327.695603934,2419378.674108256
67,67,DALYs (Disability-Adjusted Life Years),China,Male,80 to 84,Anxiety disorders,Number,1990,6035.365969056767,8146.827942710506,4226.5693695508335
68,68,DALYs (Disability-Adjusted Life Years),China,Female,10 to 14,Eating disorders,Number,1990,7583.539716177595,11890.798640868672,4454.558876455366
69,69,DALYs (Disability-Adjusted Life Years),China,Male,10 to 14,Eating disorders,Number,1990,4047.0957387090557,6757.072412676995,2254.0076885942967
70,70,DALYs (Disability-Adjusted Life Years),China,Both,05 to 09,Eating disorders,Number,1990,1395.915449829458,2653.846910199441,624.9546550668579
71,71,DALYs (Disability-Adjusted Life Years),China,Female,05 to 09,Eating disorders,Number,1990,934.3801183306157,1779.4362098718127,413.7880713109042
72,72,DALYs (Disability-Adjusted Life Years),China,Male,05 to 09,Eating disorders,Number,1990,461.5353314988421,852.5609670996132,199.75584059711815
73,73,DALYs (Disability-Adjusted Life Years),China,Both,01 to 04,Eating disorders,Number,1990,0.0,0.0,0.0
74,74,DALYs (Disability-Adjusted Life Years),China,Female,01 to 04,Eating disorders,Number,1990,0.0,0.0,0.0
75,75,DALYs (Disability-Adjusted Life Years),China,Male,01 to 04,Eating disorders,Number,1990,0.0,0.0,0.0
76,76,DALYs (Disability-Adjusted Life Years),China,Both,95 plus,Anxiety disorders,Number,1990,150.50585631995153,200.0419781951704,105.56575691134798
77,77,DALYs (Disability-Adjusted Life Years),China,Female,95 plus,Anxiety disorders,Number,1990,125.67941097753392,167.43113147618203,88.79149526562355
78,78,DALYs (Disability-Adjusted Life Years),China,Male,95 plus,Anxiety disorders,Number,1990,24.826445342417607,33.36748293071913,17.149152341164243
79,79,DALYs (Disability-Adjusted Life Years),China,Both,90 to 94,Anxiety disorders,Number,1990,1310.8790693401754,1755.8688794319064,924.4805208150044
80,80,DALYs (Disability-Adjusted Life Years),China,Female,90 to 94,Anxiety disorders,Number,1990,1049.5785368327474,1405.9184976235113,737.9165113460177
81,81,DALYs (Disability-Adjusted Life Years),China,Male,90 to 94,Anxiety disorders,Number,1990,261.3005325074284,349.4607565167943,184.06040293625614
82,82,DALYs (Disability-Adjusted Life Years),China,Both,85 to 89,Anxiety disorders,Number,1990,7232.173195509066,9698.150496325145,5138.224301563624
83,83,DALYs (Disability-Adjusted Life Years),China,Female,85 to 89,Anxiety disorders,Number,1990,5539.359228024324,7370.938794400745,3900.844855707983
84,84,DALYs (Disability-Adjusted Life Years),China,Male,85 to 89,Anxiety disorders,Number,1990,1692.813967484742,2275.430366336052,1192.4219184998556
85,85,DALYs (Disability-Adjusted Life Years),China,Both,80 to 84,Anxiety disorders,Number,1990,22303.998345626,30240.634812181383,15670.006749756823
86,86,DALYs (Disability-Adjusted Life Years),China,Female,80 to 84,Anxiety disorders,Number,1990,16268.632376569223,21918.372763972955,11474.618733977355
87,87,DALYs (Disability-Adjusted Life Years),China,Male,15 to 19,Eating disorders,Number,1990,15536.850610312857,26401.51709417835,8590.887109322774
88,88,DALYs (Disability-Adjusted Life Years),China,Both,45 to 49,Anxiety disorders,Number,1990,182148.7517687168,249522.1675860855,125295.5964046684
89,89,DALYs (Disability-Adjusted Life Years),China,Male,85 to 89,Eating disorders,Number,1990,0.0,0.0,0.0
90,90,DALYs (Disability-Adjusted Life Years),China,Both,85 to 89,Eating disorders,Number,1990,0.0,0.0,0.0
91,91,DALYs (Disability-Adjusted Life Years),China,Both,85 to 89,Anorexia nervosa,Number,1990,0.0,0.0,0.0
92,92,DALYs (Disability-Adjusted Life Years),China,Female,85 to 89,Anorexia nervosa,Number,1990,0.0,0.0,0.0
93,93,DALYs (Disability-Adjusted Life Years),China,Male,85 to 89,Anorexia nervosa,Number,1990,0.0,0.0,0.0
94,94,DALYs (Disability-Adjusted Life Years),China,Both,80 to 84,Anorexia nervosa,Number,1990,0.0,0.0,0.0
95,95,DALYs (Disability-Adjusted Life Years),China,Female,80 to 84,Anorexia nervosa,Number,1990,0.0,0.0,0.0
96,96,DALYs (Disability-Adjusted Life Years),China,Male,80 to 84,Anorexia nervosa,Number,1990,0.0,0.0,0.0
97,97,DALYs (Disability-Adjusted Life Years),China,Both,All Ages,Anorexia nervosa,Number,1990,69650.23005657195,106346.22064307446,41673.898660585095
98,98,DALYs (Disability-Adjusted Life Years),China,Female,All Ages,Anorexia nervosa,Number,1990,52473.548513218615,80093.92414792777,31342.32590501302
99,99,DALYs (Disability-Adjusted Life Years),China,Male,90 to 94,Anorexia nervosa,Number,1990,0.0,0.0,0.0
100,100,DALYs (Disability-Adjusted Life Years),China,Male,All Ages,Anorexia nervosa,Number,1990,17176.68154335334,26729.443855115907,9935.590295367898
101,101,DALYs (Disability-Adjusted Life Years),China,Female,75 to 79,Anorexia nervosa,Number,1990,0.0,0.0,0.0
102,102,DALYs (Disability-Adjusted Life Years),China,Male,75 to 79,Anorexia nervosa,Number,1990,0.0,0.0,0.0
103,103,DALYs (Disability-Adjusted Life Years),China,Both,70 to 74,Anorexia nervosa,Number,1990,0.0,0.0,0.0
104,104,DALYs (Disability-Adjusted Life Years),China,Female,70 to 74,Anorexia nervosa,Number,1990,0.0,0.0,0.0
105,105,DALYs (Disability-Adjusted Life Years),China,Male,70 to 74,Anorexia nervosa,Number,1990,0.0,0.0,0.0
106,106,DALYs (Disability-Adjusted Life Years),China,Both,65 to 69,Anorexia nervosa,Number,1990,0.0,0.0,0.0
107,107,DALYs (Disability-Adjusted Life Years),China,Female,65 to 69,Anorexia nervosa,Number,1990,0.0,0.0,0.0
108,108,DALYs (Disability-Adjusted Life Years),China,Male,65 to 69,Anorexia nervosa,Number,1990,0.0,0.0,0.0
109,109,DALYs (Disability-Adjusted Life Years),China,Both,75 to 79,Anorexia nervosa,Number,1990,0.0,0.0,0.0
110,110,DALYs (Disability-Adjusted Life Years),China,Female,90 to 94,Anorexia nervosa,Number,1990,0.0,0.0,0.0
111,111,DALYs (Disability-Adjusted Life Years),China,Both,90 to 94,Anorexia nervosa,Number,1990,0.0,0.0,0.0
112,112,DALYs (Disability-Adjusted Life Years),China,Male,95 plus,Anorexia nervosa,Number,1990,0.0,0.0,0.0
113,113,DALYs (Disability-Adjusted Life Years),China,Female,25 to 29,Bulimia nervosa,Number,1990,20070.026118498492,31329.874496214637,11410.031465327434
114,114,DALYs (Disability-Adjusted Life Years),China,Male,25 to 29,Bulimia nervosa,Number,1990,13656.925489917605,21636.054887805367,7546.1398571018435
115,115,DALYs (Disability-Adjusted Life Years),China,Both,20 to 24,Bulimia nervosa,Number,1990,33902.208369839886,63317.48665971558,15608.985132858132
116,116,DALYs (Disability-Adjusted Life Years),China,Female,20 to 24,Bulimia nervosa,Number,1990,20086.301136285976,36851.43965450418,9306.9861686575
117,117,DALYs (Disability-Adjusted Life Years),China,Male,20 to 24,Bulimia nervosa,Number,1990,13815.907233553911,25522.60412224145,6070.3795643677795
118,118,DALYs (Disability-Adjusted Life Years),China,Both,15 to 19,Bulimia nervosa,Number,1990,25589.346306786694,48453.73732283964,12032.385822631935
119,119,DALYs (Disability-Adjusted Life Years),China,Female,15 to 19,Bulimia nervosa,Number,1990,14468.200723954596,26840.974501553683,6733.164329276518
120,120,DALYs (Disability-Adjusted Life Years),China,Male,15 to 19,Bulimia nervosa,Number,1990,11121.145582832105,20820.920349555883,5110.296894040399
121,121,DALYs (Disability-Adjusted Life Years),China,Both,10 to 14,Bulimia nervosa,Number,1990,4699.92417297303,9190.923578639095,2055.8341872155306
122,122,DALYs (Disability-Adjusted Life Years),China,Female,10 to 14,Bulimia nervosa,Number,1990,2533.4817231457237,4989.776700702628,1045.0115302699685
123,123,DALYs (Disability-Adjusted Life Years),China,Male,10 to 14,Bulimia nervosa,Number,1990,2166.4424498273056,4310.937655298556,933.4239797449734
124,124,DALYs (Disability-Adjusted Life Years),China,Both,05 to 09,Bulimia nervosa,Number,1990,69.16014955449116,143.9962214656688,28.302566756265644
125,125,DALYs (Disability-Adjusted Life Years),China,Female,05 to 09,Bulimia nervosa,Number,1990,34.33598264019236,71.80249720234848,13.434067336818535
126,126,DALYs (Disability-Adjusted Life Years),China,Male,05 to 09,Bulimia nervosa,Number,1990,34.824166914298786,73.6435087914192,14.207341523695323
127,127,DALYs (Disability-Adjusted Life Years),China,Both,01 to 04,Bulimia nervosa,Number,1990,0.0,0.0,0.0
128,128,DALYs (Disability-Adjusted Life Years),China,Female,01 to 04,Bulimia nervosa,Number,1990,0.0,0.0,0.0
129,129,DALYs (Disability-Adjusted Life Years),China,Male,01 to 04,Bulimia nervosa,Number,1990,0.0,0.0,0.0
130,130,DALYs (Disability-Adjusted Life Years),China,Both,95 plus,Anorexia nervosa,Number,1990,0.0,0.0,0.0
131,131,DALYs (Disability-Adjusted Life Years),China,Female,95 plus,Anorexia nervosa,Number,1990,0.0,0.0,0.0
132,132,DALYs (Disability-Adjusted Life Years),China,Both,60 to 64,Anorexia nervosa,Number,1990,0.0,0.0,0.0
133,133,DALYs (Disability-Adjusted Life Years),China,Female,85 to 89,Eating disorders,Number,1990,0.0,0.0,0.0
134,134,DALYs (Disability-Adjusted Life Years),China,Female,60 to 64,Anorexia nervosa,Number,1990,0.0,0.0,0.0
135,135,DALYs (Disability-Adjusted Life Years),China,Both,55 to 59,Anorexia nervosa,Number,1990,0.0,0.0,0.0
136,136,DALYs (Disability-Adjusted Life Years),China,Both,15 to 19,Anorexia nervosa,Number,1990,17750.159466772613,29332.575802871328,9631.200695015008
137,137,DALYs (Disability-Adjusted Life Years),China,Female,15 to 19,Anorexia nervosa,Number,1990,13334.454439291858,22158.41531016266,7180.617486605783
138,138,DALYs (Disability-Adjusted Life Years),China,Male,15 to 19,Anorexia nervosa,Number,1990,4415.705027480753,7542.644934210391,2248.7068710225944
139,139,DALYs (Disability-Adjusted Life Years),China,Both,10 to 14,Anorexia nervosa,Number,1990,6930.711281913621,11262.967646821045,3865.2008177451735
140,140,DALYs (Disability-Adjusted Life Years),China,Female,10 to 14,Anorexia nervosa,Number,1990,5050.057993031871,8164.094549337903,2828.936048413099
141,141,DALYs (Disability-Adjusted Life Years),China,Male,10 to 14,Anorexia nervosa,Number,1990,1880.6532888817505,3229.280736142795,986.2903561649404
142,142,DALYs (Disability-Adjusted Life Years),China,Both,05 to 09,Anorexia nervosa,Number,1990,1326.7553002749667,2562.6549311015233,557.7131825141637
143,143,DALYs (Disability-Adjusted Life Years),China,Female,05 to 09,Anorexia nervosa,Number,1990,900.0441356904234,1740.6102080490652,386.8300885625837
144,144,DALYs (Disability-Adjusted Life Years),China,Male,20 to 24,Anorexia nervosa,Number,1990,4177.677605542236,6950.720437763032,2199.5365661299165
145,145,DALYs (Disability-Adjusted Life Years),China,Male,05 to 09,Anorexia nervosa,Number,1990,426.7111645845433,814.2625801636074,169.06398274356582
146,146,DALYs (Disability-Adjusted Life Years),China,Female,01 to 04,Anorexia nervosa,Number,1990,0.0,0.0,0.0
147,147,DALYs (Disability-Adjusted Life Years),China,Male,01 to 04,Anorexia nervosa,Number,1990,0.0,0.0,0.0
148,148,DALYs (Disability-Adjusted Life Years),China,Both,95 plus,Eating disorders,Number,1990,0.0,0.0,0.0
149,149,DALYs (Disability-Adjusted Life Years),China,Female,95 plus,Eating disorders,Number,1990,0.0,0.0,0.0
150,150,DALYs (Disability-Adjusted Life Years),China,Male,95 plus,Eating disorders,Number,1990,0.0,0.0,0.0
151,151,DALYs (Disability-Adjusted Life Years),China,Both,90 to 94,Eating disorders,Number,1990,0.0,0.0,0.0
152,152,DALYs (Disability-Adjusted Life Years),China,Female,90 to 94,Eating disorders,Number,1990,0.0,0.0,0.0
153,153,DALYs (Disability-Adjusted Life Years),China,Male,90 to 94,Eating disorders,Number,1990,0.0,0.0,0.0
154,154,DALYs (Disability-Adjusted Life Years),China,Both,01 to 04,Anorexia nervosa,Number,1990,0.0,0.0,0.0
155,155,DALYs (Disability-Adjusted Life Years),China,Female,20 to 24,Anorexia nervosa,Number,1990,13139.58024173912,21936.03672281812,7316.551024321201
156,156,DALYs (Disability-Adjusted Life Years),China,Both,20 to 24,Anorexia nervosa,Number,1990,17317.25784728136,28759.437860655697,9619.756709956357
157,157,DALYs (Disability-Adjusted Life Years),China,Male,25 to 29,Anorexia nervosa,Number,1990,2682.0378972696553,4398.7879533940195,1506.0452509765744
158,158,DALYs (Disability-Adjusted Life Years),China,Female,55 to 59,Anorexia nervosa,Number,1990,0.0,0.0,0.0
159,159,DALYs (Disability-Adjusted Life Years),China,Male,55 to 59,Anorexia nervosa,Number,1990,0.0,0.0,0.0
160,160,DALYs (Disability-Adjusted Life Years),China,Both,50 to 54,Anorexia nervosa,Number,1990,0.0,0.0,0.0
161,161,DALYs (Disability-Adjusted Life Years),China,Female,50 to 54,Anorexia nervosa,Number,1990,0.0,0.0,0.0
162,162,DALYs (Disability-Adjusted Life Years),China,Male,50 to 54,Anorexia nervosa,Number,1990,0.0,0.0,0.0
163,163,DALYs (Disability-Adjusted Life Years),China,Both,45 to 49,Anorexia nervosa,Number,1990,1187.6993831123345,1960.448952279451,648.1987257795636
164,164,DALYs (Disability-Adjusted Life Years),China,Female,45 to 49,Anorexia nervosa,Number,1990,945.9907468214284,1554.78496555244,518.1407254341956
165,165,DALYs (Disability-Adjusted Life Years),China,Male,45 to 49,Anorexia nervosa,Number,1990,241.7086362909063,408.47881603890505,125.47958411962036
166,166,DALYs (Disability-Adjusted Life Years),China,Both,40 to 44,Anorexia nervosa,Number,1990,2633.3030109447304,4201.971183235892,1440.8736543615125
167,167,DALYs (Disability-Adjusted Life Years),China,Female,40 to 44,Anorexia nervosa,Number,1990,2022.2615881886065,3258.5626026389227,1113.8785616910131
168,168,DALYs (Disability-Adjusted Life Years),China,Male,40 to 44,Anorexia nervosa,Number,1990,611.0414227561241,983.4147596405008,340.8505359739753
169,169,DALYs (Disability-Adjusted Life Years),China,Both,35 to 39,Anorexia nervosa,Number,1990,5002.786667906632,8385.840485383125,2765.4610092030193
170,170,DALYs (Disability-Adjusted Life Years),China,Female,35 to 39,Anorexia nervosa,Number,1990,3829.960901092226,6497.112374765499,2088.6468210716107
171,171,DALYs (Disability-Adjusted Life Years),China,Male,35 to 39,Anorexia nervosa,Number,1990,1172.8257668144056,2034.675859675226,591.7780452493887
172,172,DALYs (Disability-Adjusted Life Years),China,Both,30 to 34,Anorexia nervosa,Number,1990,6361.207101295991,11099.466469306391,3553.223417537629
173,173,DALYs (Disability-Adjusted Life Years),China,Female,30 to 34,Anorexia nervosa,Number,1990,4792.88636756302,8323.640123820733,2602.5753770473484
174,174,DALYs (Disability-Adjusted Life Years),China,Male,30 to 34,Anorexia nervosa,Number,1990,1568.320733732971,2700.450098817815,802.9620118219258
175,175,DALYs (Disability-Adjusted Life Years),China,Both,25 to 29,Anorexia nervosa,Number,1990,11140.34999706971,17758.436527123347,6474.065096786558
176,176,DALYs (Disability-Adjusted Life Years),China,Female,25 to 29,Anorexia nervosa,Number,1990,8458.312099800058,13401.831006982924,4798.628485863897
177,177,DALYs (Disability-Adjusted Life Years),China,Male,60 to 64,Anorexia nervosa,Number,1990,0.0,0.0,0.0
178,178,DALYs (Disability-Adjusted Life Years),China,Both,25 to 29,Bulimia nervosa,Number,1990,33726.951608416086,52684.15519606714,18738.350764393217
179,179,DALYs (Disability-Adjusted Life Years),China,Female,45 to 49,Anxiety disorders,Number,1990,110405.03660528413,151902.78676351634,75003.37081442669
180,180,DALYs (Disability-Adjusted Life Years),China,Both,40 to 44,Anxiety disorders,Number,1990,225910.40621456172,310487.5615727455,155859.36379101645
181,181,DALYs (Disability-Adjusted Life Years),China,Female,60 to 64,Dysthymia,Number,1990,83681.80084245984,122431.475919179,53807.814588393936
182,182,DALYs (Disability-Adjusted Life Years),China,Male,60 to 64,Dysthymia,Number,1990,53616.620749388094,79480.18269896382,34013.58048595905
183,183,DALYs (Disability-Adjusted Life Years),China,Both,55 to 59,Dysthymia,Number,1990,150851.46434314654,220135.78295621235,98688.08671392762
184,184,DALYs (Disability-Adjusted Life Years),China,Female,55 to 59,Dysthymia,Number,1990,90685.68665033077,132162.91128400472,59196.15850223258
185,185,DALYs (Disability-Adjusted Life Years),China,Male,55 to 59,Dysthymia,Number,1990,60165.7776928158,88616.23209016549,38981.2075647261
186,186,DALYs (Disability-Adjusted Life Years),China,Both,50 to 54,Dysthymia,Number,1990,144443.60096975323,210865.6334399845,93168.60142048019
187,187,DALYs (Disability-Adjusted Life Years),China,Female,50 to 54,Dysthymia,Number,1990,86102.76591444053,125265.90697824613,55815.588565123566
188,188,DALYs (Disability-Adjusted Life Years),China,Male,50 to 54,Dysthymia,Number,1990,58340.835055312724,85372.35760743402,37314.685766348106
189,189,DALYs (Disability-Adjusted Life Years),China,Both,60 to 64,Dysthymia,Number,1990,137298.42159184796,201987.34379480497,88929.4919788673
190,190,DALYs (Disability-Adjusted Life Years),China,Both,45 to 49,Dysthymia,Number,1990,134496.92403122853,201358.43061200602,82889.16949100883
191,191,DALYs (Disability-Adjusted Life Years),China,Male,45 to 49,Dysthymia,Number,1990,54095.77897752197,81577.23384592288,33757.087715379705
192,192,DALYs (Disability-Adjusted Life Years),China,Both,40 to 44,Dysthymia,Number,1990,148083.09611261613,225873.5999907277,89872.86590300422
193,193,DALYs (Disability-Adjusted Life Years),China,Female,40 to 44,Dysthymia,Number,1990,88965.23233658742,136042.48779380973,53723.955181314726
194,194,DALYs (Disability-Adjusted Life Years),China,Male,40 to 44,Dysthymia,Number,1990,59117.863776028724,91594.44817316797,36551.1222213606
195,195,DALYs (Disability-Adjusted Life Years),China,Both,35 to 39,Dysthymia,Number,1990,167570.99047939308,258595.5127288023,105515.61449608301
196,196,DALYs (Disability-Adjusted Life Years),China,Female,35 to 39,Dysthymia,Number,1990,101530.21970643348,157985.00169000993,64267.81322818907
197,197,DALYs (Disability-Adjusted Life Years),China,Male,35 to 39,Dysthymia,Number,1990,66040.77077295954,101692.67938691494,41086.61565048322
198,198,DALYs (Disability-Adjusted Life Years),China,Both,30 to 34,Dysthymia,Number,1990,131481.61363744223,204063.15742871846,84657.69739271741
199,199,DALYs (Disability-Adjusted Life Years),China,Female,45 to 49,Dysthymia,Number,1990,80401.14505370654,122511.72166900273,50067.74998823184
200,200,DALYs (Disability-Adjusted Life Years),China,Male,65 to 69,Dysthymia,Number,1990,40497.62674239146,60376.34284600845,25900.324436429702
201,201,DALYs (Disability-Adjusted Life Years),China,Female,65 to 69,Dysthymia,Number,1990,69139.50788860343,101608.66634455137,44405.992126556106
202,202,DALYs (Disability-Adjusted Life Years),China,Both,65 to 69,Dysthymia,Number,1990,109637.13463099489,159928.40251038125,70333.03492120065
