,index,measure,location,sex,age,cause,metric,year,val,upper,lower
14,14,DALYs (Disability-Adjusted Life Years),Africa,Male,90 to 94,Anxiety disorders,Rate,1990,135.29426171073194,178.66348269612553,96.89773730018857
15,15,DALYs (Disability-Adjusted Life Years),Africa,Both,85 to 89,Anxiety disorders,Rate,1990,245.5734420850056,325.20109294471007,177.47533133526264
16,16,DALYs (Disability-Adjusted Life Years),Africa,Female,85 to 89,Anxiety disorders,Rate,1990,315.8394642614805,417.52869355934274,226.95507876305996
17,17,DALYs (Disability-Adjusted Life Years),Africa,Male,85 to 89,Anxiety disorders,Rate,1990,159.15590206001474,212.0384911980207,114.95561140716691
18,18,DALYs (Disability-Adjusted Life Years),Africa,Both,80 to 84,Anxiety disorders,Rate,1990,266.1797847714976,349.8140422628274,192.0325105959789
19,19,DALYs (Disability-Adjusted Life Years),Africa,Female,80 to 84,Anxiety disorders,Rate,1990,344.5189907399605,452.3561509267125,246.1111563456847
20,20,DALYs (Disability-Adjusted Life Years),Africa,Male,80 to 84,Anxiety disorders,Rate,1990,178.38852887628227,236.1864570480631,129.29612144457977
21,21,DALYs (Disability-Adjusted Life Years),Africa,Both,All Ages,Anxiety disorders,Rate,1990,299.96254354494585,400.4871398094381,210.98801000508388
22,22,DALYs (Disability-Adjusted Life Years),Africa,Female,All Ages,Anxiety disorders,Rate,1990,369.7004967678079,493.3250172542604,260.802960719297
23,23,DALYs (Disability-Adjusted Life Years),Africa,Male,All Ages,Anxiety disorders,Rate,1990,229.58103715177586,304.56649590316897,162.07416768864314
24,24,DALYs (Disability-Adjusted Life Years),Africa,Both,75 to 79,Anxiety disorders,Rate,1990,282.7238605610204,372.8580353372411,200.66576760709088
25,25,DALYs (Disability-Adjusted Life Years),Africa,Female,75 to 79,Anxiety disorders,Rate,1990,368.9877866189544,485.63467138956145,260.79750746568345
26,26,DALYs (Disability-Adjusted Life Years),Africa,Both,10 to 14,Eating disorders,Rate,1990,13.716488884536341,21.689399546364,8.026585336837567
27,27,DALYs (Disability-Adjusted Life Years),Africa,Male,15 to 19,Eating disorders,Rate,1990,30.431461629967824,51.78361417516885,16.078976493971354
28,28,DALYs (Disability-Adjusted Life Years),Africa,Female,15 to 19,Eating disorders,Rate,1990,65.95274205065098,107.03260199834637,37.643891799527424
29,29,DALYs (Disability-Adjusted Life Years),Africa,Both,15 to 19,Eating disorders,Rate,1990,48.44146421536064,80.07950335584134,27.34328238270896
30,30,DALYs (Disability-Adjusted Life Years),Africa,Female,60 to 64,Eating disorders,Rate,1990,0.0,0.0,0.0
31,31,DALYs (Disability-Adjusted Life Years),Africa,Male,60 to 64,Eating disorders,Rate,1990,0.0,0.0,0.0
32,32,DALYs (Disability-Adjusted Life Years),Africa,Both,55 to 59,Eating disorders,Rate,1990,0.0,0.0,0.0
33,33,DALYs (Disability-Adjusted Life Years),Africa,Female,55 to 59,Eating disorders,Rate,1990,0.0,0.0,0.0
34,34,DALYs (Disability-Adjusted Life Years),Africa,Male,55 to 59,Eating disorders,Rate,1990,0.0,0.0,0.0
35,35,DALYs (Disability-Adjusted Life Years),Africa,Both,50 to 54,Eating disorders,Rate,1990,0.0,0.0,0.0
36,36,DALYs (Disability-Adjusted Life Years),Africa,Female,50 to 54,Eating disorders,Rate,1990,0.0,0.0,0.0
37,37,DALYs (Disability-Adjusted Life Years),Africa,Male,50 to 54,Eating disorders,Rate,1990,0.0,0.0,0.0
38,38,DALYs (Disability-Adjusted Life Years),Africa,Both,45 to 49,Eating disorders,Rate,1990,20.600511906133896,32.710820274458065,11.715631547703804
39,39,DALYs (Disability-Adjusted Life Years),Africa,Female,45 to 49,Eating disorders,Rate,1990,31.80098782801156,49.99021800604857,18.31180338626313
40,40,DALYs (Disability-Adjusted Life Years),Africa,Male,45 to 49,Eating disorders,Rate,1990,9.695767674231176,16.164191937465528,5.234226400434801
41,41,DALYs (Disability-Adjusted Life Years),Africa,Both,40 to 44,Eating disorders,Rate,1990,34.317200614778514,53.68760076303378,20.254107185040183
42,42,DALYs (Disability-Adjusted Life Years),Africa,Male,75 to 79,Anxiety disorders,Rate,1990,192.44954131898947,253.30354619878472,137.01886566223402
43,43,DALYs (Disability-Adjusted Life Years),Africa,Female,40 to 44,Eating disorders,Rate,1990,49.13442513222004,76.09065903146795,29.36826102861093
44,44,DALYs (Disability-Adjusted Life Years),Africa,Both,35 to 39,Eating disorders,Rate,1990,55.39648545394207,86.66668818817011,33.14997367155462
45,45,DALYs (Disability-Adjusted Life Years),Africa,Female,35 to 39,Eating disorders,Rate,1990,72.70726085482013,114.0864050465707,44.29968552971964
46,46,DALYs (Disability-Adjusted Life Years),Africa,Male,35 to 39,Eating disorders,Rate,1990,37.92315435360162,60.47883630235989,21.46608461627061
47,47,DALYs (Disability-Adjusted Life Years),Africa,Both,30 to 34,Eating disorders,Rate,1990,65.94451299413112,101.4076349052467,40.21116587049461
48,48,DALYs (Disability-Adjusted Life Years),Africa,Female,30 to 34,Eating disorders,Rate,1990,84.33337397196054,128.24257560174163,51.98537116740021
49,49,DALYs (Disability-Adjusted Life Years),Africa,Male,30 to 34,Eating disorders,Rate,1990,46.73266097579146,73.39801024188591,26.50141869407875
50,50,DALYs (Disability-Adjusted Life Years),Africa,Both,25 to 29,Eating disorders,Rate,1990,59.63824010332355,91.26686708081029,36.04895150259009
51,51,DALYs (Disability-Adjusted Life Years),Africa,Female,25 to 29,Eating disorders,Rate,1990,77.75584194591447,119.09442078056887,47.044858963721026
52,52,DALYs (Disability-Adjusted Life Years),Africa,Male,25 to 29,Eating disorders,Rate,1990,40.107478328024825,61.301049516936466,23.785180610280513
53,53,DALYs (Disability-Adjusted Life Years),Africa,Both,20 to 24,Eating disorders,Rate,1990,55.999752801548546,93.61124347340895,31.033499268218325
54,54,DALYs (Disability-Adjusted Life Years),Africa,Female,20 to 24,Eating disorders,Rate,1990,74.96839907890939,124.94111455707927,41.78388424641832
55,55,DALYs (Disability-Adjusted Life Years),Africa,Male,20 to 24,Eating disorders,Rate,1990,35.63426856587913,61.62855017139233,18.32874289096758
56,56,DALYs (Disability-Adjusted Life Years),Africa,Male,40 to 44,Eating disorders,Rate,1990,19.807933961598046,32.11782833648347,11.43894811698951
57,57,DALYs (Disability-Adjusted Life Years),Africa,Both,60 to 64,Eating disorders,Rate,1990,0.0,0.0,0.0
58,58,DALYs (Disability-Adjusted Life Years),Africa,Both,70 to 74,Anxiety disorders,Rate,1990,300.2313858209729,398.4368232175242,213.6806032309321
59,59,DALYs (Disability-Adjusted Life Years),Africa,Male,70 to 74,Anxiety disorders,Rate,1990,204.53515338996812,270.6216819962374,146.80512058333755
60,60,DALYs (Disability-Adjusted Life Years),Africa,Both,15 to 19,Anxiety disorders,Rate,1990,438.555337997658,598.3200624463262,307.9742782867038
61,61,DALYs (Disability-Adjusted Life Years),Africa,Female,15 to 19,Anxiety disorders,Rate,1990,530.3365170442248,727.9880680997281,372.89280262679017
62,62,DALYs (Disability-Adjusted Life Years),Africa,Male,15 to 19,Anxiety disorders,Rate,1990,344.1602123268268,465.30983765889135,239.41078935545931
63,63,DALYs (Disability-Adjusted Life Years),Africa,Both,10 to 14,Anxiety disorders,Rate,1990,351.00124737906515,485.92608730043725,243.1556349055048
64,64,DALYs (Disability-Adjusted Life Years),Africa,Female,10 to 14,Anxiety disorders,Rate,1990,411.9085906156673,573.6076168925558,285.0161801589825
65,65,DALYs (Disability-Adjusted Life Years),Africa,Male,10 to 14,Anxiety disorders,Rate,1990,290.4680009634673,401.682667683275,200.12069541644647
66,66,DALYs (Disability-Adjusted Life Years),Africa,Both,05 to 09,Anxiety disorders,Rate,1990,139.6105919211609,194.54474958607847,94.8320389866592
67,67,DALYs (Disability-Adjusted Life Years),Africa,Female,05 to 09,Anxiety disorders,Rate,1990,159.55726447511773,222.17245971090298,108.47910461578316
68,68,DALYs (Disability-Adjusted Life Years),Africa,Male,05 to 09,Anxiety disorders,Rate,1990,119.90858068782973,169.2417897795758,80.44079185355858
69,69,DALYs (Disability-Adjusted Life Years),Africa,Both,01 to 04,Anxiety disorders,Rate,1990,11.817785301654535,16.540598423430126,7.883872145085838
70,70,DALYs (Disability-Adjusted Life Years),Africa,Female,01 to 04,Anxiety disorders,Rate,1990,13.199102165116244,18.97340733179098,8.90962285196526
71,71,DALYs (Disability-Adjusted Life Years),Africa,Male,01 to 04,Anxiety disorders,Rate,1990,10.461722214247477,14.822771339356274,6.691595983653879
72,72,DALYs (Disability-Adjusted Life Years),Africa,Both,95 plus,Bipolar disorder,Rate,1990,35.876441135519656,55.26021709180978,21.862796887310967
73,73,DALYs (Disability-Adjusted Life Years),Africa,Female,95 plus,Bipolar disorder,Rate,1990,36.36784408228597,56.06685812339834,21.902530576211714
74,74,DALYs (Disability-Adjusted Life Years),Africa,Male,95 plus,Bipolar disorder,Rate,1990,35.05453456409408,53.81486692647867,21.07366909979517
75,75,DALYs (Disability-Adjusted Life Years),Africa,Both,90 to 94,Bipolar disorder,Rate,1990,46.85721828754954,70.90024237118499,29.25603066463073
76,76,DALYs (Disability-Adjusted Life Years),Africa,Female,90 to 94,Bipolar disorder,Rate,1990,47.453026054516755,72.27789634166442,29.31484123296984
77,77,DALYs (Disability-Adjusted Life Years),Africa,Male,90 to 94,Bipolar disorder,Rate,1990,46.02104892094624,69.66826045092961,28.70723592096505
78,78,DALYs (Disability-Adjusted Life Years),Africa,Both,85 to 89,Bipolar disorder,Rate,1990,59.64658409790042,91.40741895546331,36.906337497332494
79,79,DALYs (Disability-Adjusted Life Years),Africa,Female,85 to 89,Bipolar disorder,Rate,1990,60.64958426348117,92.79791923492634,37.27546560327655
80,80,DALYs (Disability-Adjusted Life Years),Africa,Male,85 to 89,Bipolar disorder,Rate,1990,58.413031887751714,89.29292388818979,35.936085876886786
81,81,DALYs (Disability-Adjusted Life Years),Africa,Both,80 to 84,Bipolar disorder,Rate,1990,75.18565305063703,116.2472914288274,46.86207600742507
82,82,DALYs (Disability-Adjusted Life Years),Africa,Female,80 to 84,Bipolar disorder,Rate,1990,76.51230241707992,118.09766046668531,47.29871367172954
83,83,DALYs (Disability-Adjusted Life Years),Africa,Male,80 to 84,Bipolar disorder,Rate,1990,73.69893624552292,113.19441544709274,46.434766781421956
84,84,DALYs (Disability-Adjusted Life Years),Africa,Both,All Ages,Bipolar disorder,Rate,1990,110.02978019351252,163.50485813092396,69.40305326266345
85,85,DALYs (Disability-Adjusted Life Years),Africa,Male,20 to 24,Anxiety disorders,Rate,1990,329.17687902746536,449.59379851052483,226.94362443951772
86,86,DALYs (Disability-Adjusted Life Years),Africa,Female,20 to 24,Anxiety disorders,Rate,1990,546.1021630477298,748.4678361787356,376.2292603026284
87,87,DALYs (Disability-Adjusted Life Years),Africa,Both,20 to 24,Anxiety disorders,Rate,1990,441.4912582806009,601.931241888874,304.91271916501864
88,88,DALYs (Disability-Adjusted Life Years),Africa,Male,25 to 29,Anxiety disorders,Rate,1990,322.10141132737624,440.3940278470369,222.48640357977416
89,89,DALYs (Disability-Adjusted Life Years),Africa,Both,65 to 69,Anxiety disorders,Rate,1990,319.4149141241959,423.14348183083365,227.37240172072816
90,90,DALYs (Disability-Adjusted Life Years),Africa,Female,65 to 69,Anxiety disorders,Rate,1990,419.3967970594521,556.0752191003792,293.640642756257
91,91,DALYs (Disability-Adjusted Life Years),Africa,Male,65 to 69,Anxiety disorders,Rate,1990,219.178277525696,291.0531355741764,155.99471688466738
92,92,DALYs (Disability-Adjusted Life Years),Africa,Both,60 to 64,Anxiety disorders,Rate,1990,341.98049251176184,451.33913771249365,242.31205253996032
93,93,DALYs (Disability-Adjusted Life Years),Africa,Female,60 to 64,Anxiety disorders,Rate,1990,449.3629890060155,594.7959545620054,316.6749280372668
94,94,DALYs (Disability-Adjusted Life Years),Africa,Male,60 to 64,Anxiety disorders,Rate,1990,238.458777929138,317.2982560321187,168.55863546111308
95,95,DALYs (Disability-Adjusted Life Years),Africa,Both,55 to 59,Anxiety disorders,Rate,1990,370.97574382840173,487.5899838267511,261.5198983309523
96,96,DALYs (Disability-Adjusted Life Years),Africa,Female,55 to 59,Anxiety disorders,Rate,1990,479.07076140410027,633.8310500338629,333.53019221190516
97,97,DALYs (Disability-Adjusted Life Years),Africa,Male,55 to 59,Anxiety disorders,Rate,1990,266.7189098040031,350.6652927911365,189.02292920175339
98,98,DALYs (Disability-Adjusted Life Years),Africa,Both,50 to 54,Anxiety disorders,Rate,1990,398.5805101475149,531.8985969208052,280.31104108331033
99,99,DALYs (Disability-Adjusted Life Years),Africa,Female,50 to 54,Anxiety disorders,Rate,1990,504.20310351407034,677.4906089154445,351.30986638992425
100,100,DALYs (Disability-Adjusted Life Years),Africa,Male,50 to 54,Anxiety disorders,Rate,1990,295.45560531354187,391.5831436349661,207.62225475234203
101,101,DALYs (Disability-Adjusted Life Years),Africa,Female,70 to 74,Anxiety disorders,Rate,1990,393.814307908273,520.5253727217305,279.93258920200196
102,102,DALYs (Disability-Adjusted Life Years),Africa,Both,45 to 49,Anxiety disorders,Rate,1990,421.3858103816165,569.4518344436178,293.6082593829172
103,103,DALYs (Disability-Adjusted Life Years),Africa,Male,45 to 49,Anxiety disorders,Rate,1990,321.24770005886063,430.4284664190098,224.1135984512377
104,104,DALYs (Disability-Adjusted Life Years),Africa,Both,40 to 44,Anxiety disorders,Rate,1990,436.4801496152603,589.0746310285211,302.2468283990958
105,105,DALYs (Disability-Adjusted Life Years),Africa,Female,40 to 44,Anxiety disorders,Rate,1990,539.3429878283,727.1330887846843,373.8106719776925
106,106,DALYs (Disability-Adjusted Life Years),Africa,Male,40 to 44,Anxiety disorders,Rate,1990,335.75518951364614,456.04922095889845,234.43939798744927
107,107,DALYs (Disability-Adjusted Life Years),Africa,Both,35 to 39,Anxiety disorders,Rate,1990,439.7350742773583,585.7515107920971,315.64074473284245
108,108,DALYs (Disability-Adjusted Life Years),Africa,Female,35 to 39,Anxiety disorders,Rate,1990,545.6574810249097,725.8118357885005,388.7257748747258
109,109,DALYs (Disability-Adjusted Life Years),Africa,Male,35 to 39,Anxiety disorders,Rate,1990,332.81801012603086,441.258662459861,236.09264781156384
110,110,DALYs (Disability-Adjusted Life Years),Africa,Both,30 to 34,Anxiety disorders,Rate,1990,438.0322439686692,586.7288575242602,308.9399683930181
111,111,DALYs (Disability-Adjusted Life Years),Africa,Female,30 to 34,Anxiety disorders,Rate,1990,545.8733164952786,737.0344507318903,385.88468611086824
112,112,DALYs (Disability-Adjusted Life Years),Africa,Male,30 to 34,Anxiety disorders,Rate,1990,325.3647585067823,436.7050795352774,228.5049643903216
113,113,DALYs (Disability-Adjusted Life Years),Africa,Both,25 to 29,Anxiety disorders,Rate,1990,438.4647664292839,596.0804401375818,306.6898111139414
114,114,DALYs (Disability-Adjusted Life Years),Africa,Female,25 to 29,Anxiety disorders,Rate,1990,546.4085814765152,745.6262795455715,381.47821148043437
115,115,DALYs (Disability-Adjusted Life Years),Africa,Female,45 to 49,Anxiety disorders,Rate,1990,524.2396205838804,711.3663231715996,365.19889182018835
116,116,DALYs (Disability-Adjusted Life Years),Africa,Female,All Ages,Bipolar disorder,Rate,1990,114.35678569583843,169.82949098767196,71.52055998265907
117,117,DALYs (Disability-Adjusted Life Years),Africa,Male,65 to 69,Eating disorders,Rate,1990,0.0,0.0,0.0
118,118,DALYs (Disability-Adjusted Life Years),Africa,Both,65 to 69,Eating disorders,Rate,1990,0.0,0.0,0.0
119,119,DALYs (Disability-Adjusted Life Years),Africa,Both,95 plus,Anorexia nervosa,Rate,1990,0.0,0.0,0.0
120,120,DALYs (Disability-Adjusted Life Years),Africa,Female,95 plus,Anorexia nervosa,Rate,1990,0.0,0.0,0.0
121,121,DALYs (Disability-Adjusted Life Years),Africa,Male,95 plus,Anorexia nervosa,Rate,1990,0.0,0.0,0.0
122,122,DALYs (Disability-Adjusted Life Years),Africa,Both,90 to 94,Anorexia nervosa,Rate,1990,0.0,0.0,0.0
123,123,DALYs (Disability-Adjusted Life Years),Africa,Female,90 to 94,Anorexia nervosa,Rate,1990,0.0,0.0,0.0
124,124,DALYs (Disability-Adjusted Life Years),Africa,Male,90 to 94,Anorexia nervosa,Rate,1990,0.0,0.0,0.0
125,125,DALYs (Disability-Adjusted Life Years),Africa,Both,85 to 89,Anorexia nervosa,Rate,1990,0.0,0.0,0.0
126,126,DALYs (Disability-Adjusted Life Years),Africa,Female,85 to 89,Anorexia nervosa,Rate,1990,0.0,0.0,0.0
127,127,DALYs (Disability-Adjusted Life Years),Africa,Male,85 to 89,Anorexia nervosa,Rate,1990,0.0,0.0,0.0
128,128,DALYs (Disability-Adjusted Life Years),Africa,Both,80 to 84,Anorexia nervosa,Rate,1990,0.0,0.0,0.0
129,129,DALYs (Disability-Adjusted Life Years),Africa,Female,80 to 84,Anorexia nervosa,Rate,1990,0.0,0.0,0.0
130,130,DALYs (Disability-Adjusted Life Years),Africa,Male,80 to 84,Anorexia nervosa,Rate,1990,0.0,0.0,0.0
131,131,DALYs (Disability-Adjusted Life Years),Africa,Both,All Ages,Anorexia nervosa,Rate,1990,5.723635091581395,8.545823184653145,3.3966445972600363
132,132,DALYs (Disability-Adjusted Life Years),Africa,Female,All Ages,Anorexia nervosa,Rate,1990,8.923170959163242,13.403997510708404,5.276509589936731
133,133,DALYs (Disability-Adjusted Life Years),Africa,Male,All Ages,Anorexia nervosa,Rate,1990,2.494573386834292,3.794650153768301,1.5063309254018615
134,134,DALYs (Disability-Adjusted Life Years),Africa,Both,75 to 79,Anorexia nervosa,Rate,1990,0.0,0.0,0.0
135,135,DALYs (Disability-Adjusted Life Years),Africa,Female,75 to 79,Anorexia nervosa,Rate,1990,0.0,0.0,0.0
136,136,DALYs (Disability-Adjusted Life Years),Africa,Male,75 to 79,Anorexia nervosa,Rate,1990,0.0,0.0,0.0
137,137,DALYs (Disability-Adjusted Life Years),Africa,Both,70 to 74,Anorexia nervosa,Rate,1990,0.0,0.0,0.0
138,138,DALYs (Disability-Adjusted Life Years),Africa,Female,70 to 74,Anorexia nervosa,Rate,1990,0.0,0.0,0.0
139,139,DALYs (Disability-Adjusted Life Years),Africa,Male,70 to 74,Anorexia nervosa,Rate,1990,0.0,0.0,0.0
140,140,DALYs (Disability-Adjusted Life Years),Africa,Both,65 to 69,Anorexia nervosa,Rate,1990,0.0,0.0,0.0
141,141,DALYs (Disability-Adjusted Life Years),Africa,Female,65 to 69,Anorexia nervosa,Rate,1990,0.0,0.0,0.0
142,142,DALYs (Disability-Adjusted Life Years),Africa,Male,65 to 69,Anorexia nervosa,Rate,1990,0.0,0.0,0.0
143,143,DALYs (Disability-Adjusted Life Years),Africa,Both,60 to 64,Anorexia nervosa,Rate,1990,0.0,0.0,0.0
144,144,DALYs (Disability-Adjusted Life Years),Africa,Male,01 to 04,Bulimia nervosa,Rate,1990,0.0,0.0,0.0
145,145,DALYs (Disability-Adjusted Life Years),Africa,Female,01 to 04,Bulimia nervosa,Rate,1990,0.0,0.0,0.0
146,146,DALYs (Disability-Adjusted Life Years),Africa,Both,01 to 04,Bulimia nervosa,Rate,1990,0.0,0.0,0.0
147,147,DALYs (Disability-Adjusted Life Years),Africa,Male,05 to 09,Bulimia nervosa,Rate,1990,0.08065047802847954,0.17596821481529654,0.02935162463851573
148,148,DALYs (Disability-Adjusted Life Years),Africa,Both,45 to 49,Bulimia nervosa,Rate,1990,17.634598237611986,28.852129878609237,9.728857473324387
149,149,DALYs (Disability-Adjusted Life Years),Africa,Female,45 to 49,Bulimia nervosa,Rate,1990,26.868912932394643,43.9066619110579,14.978550999455875
150,150,DALYs (Disability-Adjusted Life Years),Africa,Male,45 to 49,Bulimia nervosa,Rate,1990,8.644101708190888,14.918682788562615,4.366845018939301
151,151,DALYs (Disability-Adjusted Life Years),Africa,Both,40 to 44,Bulimia nervosa,Rate,1990,29.72779914192953,48.43577774998976,16.760326949283304
152,152,DALYs (Disability-Adjusted Life Years),Africa,Female,40 to 44,Bulimia nervosa,Rate,1990,41.73348629078936,67.98735082324986,24.148988284451328
153,153,DALYs (Disability-Adjusted Life Years),Africa,Male,40 to 44,Bulimia nervosa,Rate,1990,17.971635496543463,29.79504658882888,10.040531001315633
154,154,DALYs (Disability-Adjusted Life Years),Africa,Both,35 to 39,Bulimia nervosa,Rate,1990,49.38344874942178,79.24608308968266,27.875765498924327
155,155,DALYs (Disability-Adjusted Life Years),Africa,Female,35 to 39,Bulimia nervosa,Rate,1990,63.20745118675102,102.16576453614913,36.30987889587083
156,156,DALYs (Disability-Adjusted Life Years),Africa,Male,35 to 39,Bulimia nervosa,Rate,1990,35.42963292513958,57.56111799391837,19.426940059167066
157,157,DALYs (Disability-Adjusted Life Years),Africa,Both,30 to 34,Bulimia nervosa,Rate,1990,58.21265289917654,91.44596491324918,33.485179039647996
158,158,DALYs (Disability-Adjusted Life Years),Africa,Female,30 to 34,Bulimia nervosa,Rate,1990,72.26943261059802,112.64859898797985,42.744302183084116
159,159,DALYs (Disability-Adjusted Life Years),Africa,Male,30 to 34,Bulimia nervosa,Rate,1990,43.526763871257785,70.38831298600498,23.628812573961433
160,160,DALYs (Disability-Adjusted Life Years),Africa,Female,60 to 64,Anorexia nervosa,Rate,1990,0.0,0.0,0.0
161,161,DALYs (Disability-Adjusted Life Years),Africa,Both,25 to 29,Bulimia nervosa,Rate,1990,48.693645329760564,77.15934836713748,28.403532227505856
162,162,DALYs (Disability-Adjusted Life Years),Africa,Male,25 to 29,Bulimia nervosa,Rate,1990,35.53411153393589,54.93630248968258,20.573016743589076
163,163,DALYs (Disability-Adjusted Life Years),Africa,Both,20 to 24,Bulimia nervosa,Rate,1990,41.647998860794594,75.11477083609424,19.80185063301256
164,164,DALYs (Disability-Adjusted Life Years),Africa,Female,20 to 24,Bulimia nervosa,Rate,1990,52.93810737855366,93.98845640874279,25.493231070270962
165,165,DALYs (Disability-Adjusted Life Years),Africa,Male,20 to 24,Bulimia nervosa,Rate,1990,29.526494580763803,54.45754194498736,13.762409623531704
166,166,DALYs (Disability-Adjusted Life Years),Africa,Both,15 to 19,Bulimia nervosa,Rate,1990,33.53601048442783,61.25880623838152,15.673659049514782
167,167,DALYs (Disability-Adjusted Life Years),Africa,Female,15 to 19,Bulimia nervosa,Rate,1990,43.02721006870223,79.15868140981435,20.087319777138145
168,168,DALYs (Disability-Adjusted Life Years),Africa,Male,15 to 19,Bulimia nervosa,Rate,1990,23.77449960789007,43.69439878827983,11.109838438919295
169,169,DALYs (Disability-Adjusted Life Years),Africa,Both,10 to 14,Bulimia nervosa,Rate,1990,7.119610636204111,13.33176505924669,3.1399976409738355
170,170,DALYs (Disability-Adjusted Life Years),Africa,Female,10 to 14,Bulimia nervosa,Rate,1990,8.555584212414486,16.261365167965028,3.7938294760308815
171,171,DALYs (Disability-Adjusted Life Years),Africa,Male,10 to 14,Bulimia nervosa,Rate,1990,5.692456902090932,10.91292266248245,2.532038032343455
172,172,DALYs (Disability-Adjusted Life Years),Africa,Both,05 to 09,Bulimia nervosa,Rate,1990,0.08773886303910493,0.18808261285291875,0.03231878969041127
173,173,DALYs (Disability-Adjusted Life Years),Africa,Female,05 to 09,Bulimia nervosa,Rate,1990,0.09491527224265477,0.20090696015210047,0.03468479172697397
174,174,DALYs (Disability-Adjusted Life Years),Africa,Female,25 to 29,Bulimia nervosa,Rate,1990,60.90101319845312,96.29696259009249,34.941538507866696
175,175,DALYs (Disability-Adjusted Life Years),Africa,Female,65 to 69,Eating disorders,Rate,1990,0.0,0.0,0.0
176,176,DALYs (Disability-Adjusted Life Years),Africa,Male,60 to 64,Anorexia nervosa,Rate,1990,0.0,0.0,0.0
177,177,DALYs (Disability-Adjusted Life Years),Africa,Female,55 to 59,Anorexia nervosa,Rate,1990,0.0,0.0,0.0
178,178,DALYs (Disability-Adjusted Life Years),Africa,Male,05 to 09,Anorexia nervosa,Rate,1990,0.6699926051269409,1.3008470031945805,0.2615922408110601
179,179,DALYs (Disability-Adjusted Life Years),Africa,Both,01 to 04,Anorexia nervosa,Rate,1990,0.0,0.0,0.0
180,180,DALYs (Disability-Adjusted Life Years),Africa,Female,01 to 04,Anorexia nervosa,Rate,1990,0.0,0.0,0.0
181,181,DALYs (Disability-Adjusted Life Years),Africa,Male,01 to 04,Anorexia nervosa,Rate,1990,0.0,0.0,0.0
182,182,DALYs (Disability-Adjusted Life Years),Africa,Both,95 plus,Eating disorders,Rate,1990,0.0,0.0,0.0
183,183,DALYs (Disability-Adjusted Life Years),Africa,Female,95 plus,Eating disorders,Rate,1990,0.0,0.0,0.0
184,184,DALYs (Disability-Adjusted Life Years),Africa,Male,95 plus,Eating disorders,Rate,1990,0.0,0.0,0.0
185,185,DALYs (Disability-Adjusted Life Years),Africa,Both,90 to 94,Eating disorders,Rate,1990,0.0,0.0,0.0
186,186,DALYs (Disability-Adjusted Life Years),Africa,Female,90 to 94,Eating disorders,Rate,1990,0.0,0.0,0.0
187,187,DALYs (Disability-Adjusted Life Years),Africa,Male,90 to 94,Eating disorders,Rate,1990,0.0,0.0,0.0
188,188,DALYs (Disability-Adjusted Life Years),Africa,Both,85 to 89,Eating disorders,Rate,1990,0.0,0.0,0.0
189,189,DALYs (Disability-Adjusted Life Years),Africa,Female,85 to 89,Eating disorders,Rate,1990,0.0,0.0,0.0
190,190,DALYs (Disability-Adjusted Life Years),Africa,Male,85 to 89,Eating disorders,Rate,1990,0.0,0.0,0.0
191,191,DALYs (Disability-Adjusted Life Years),Africa,Both,80 to 84,Eating disorders,Rate,1990,0.0,0.0,0.0
192,192,DALYs (Disability-Adjusted Life Years),Africa,Female,80 to 84,Eating disorders,Rate,1990,0.0,0.0,0.0
