,index,measure,location,sex,age,cause,metric,year,val,upper,lower
14,14,DALYs (Disability-Adjusted Life Years),Asia,Both,05 to 09,Dysthymia,Number,1990,11552.374187192814,19122.13979482638,6151.697210058806
15,15,DALYs (Disability-Adjusted Life Years),Asia,Male,10 to 14,Dysthymia,Number,1990,34387.12135727913,54885.2810432641,20003.89457584321
16,16,DALYs (Disability-Adjusted Life Years),Asia,Female,10 to 14,Dysthymia,Number,1990,44955.40234447488,71073.63840379321,26791.65003407983
17,17,DALYs (Disability-Adjusted Life Years),Asia,Both,10 to 14,Dysthymia,Number,1990,79342.523701754,125097.79655746787,46921.50319855486
18,18,DALYs (Disability-Adjusted Life Years),Asia,Male,15 to 19,Dysthymia,Number,1990,92389.3649656192,143581.11108759578,56303.5202993462
19,19,DALYs (Disability-Adjusted Life Years),Asia,Female,15 to 19,Dysthymia,Number,1990,128189.69504938793,198920.96090283172,77058.5290645319
20,20,DALYs (Disability-Adjusted Life Years),Asia,Both,15 to 19,Dysthymia,Number,1990,220579.06001500718,340787.4104233361,134280.03637825302
21,21,DALYs (Disability-Adjusted Life Years),Asia,Male,20 to 24,Dysthymia,Number,1990,131159.34976346995,208363.15363637608,81968.8562777937
22,22,DALYs (Disability-Adjusted Life Years),Asia,Female,20 to 24,Dysthymia,Number,1990,186182.4741817627,292926.930556197,116712.4558061931
23,23,DALYs (Disability-Adjusted Life Years),Asia,Both,20 to 24,Dysthymia,Number,1990,317341.8239452325,498843.45806225744,197634.60310983128
24,24,DALYs (Disability-Adjusted Life Years),Asia,Male,25 to 29,Dysthymia,Number,1990,141174.7511272018,222350.53258544265,86713.1960596737
25,25,DALYs (Disability-Adjusted Life Years),Asia,Female,25 to 29,Dysthymia,Number,1990,202256.8470725541,315765.21520642674,126404.70650106744
26,26,DALYs (Disability-Adjusted Life Years),Asia,Both,25 to 29,Dysthymia,Number,1990,343431.5981997559,541585.652837074,213116.07213698592
27,27,DALYs (Disability-Adjusted Life Years),Asia,Male,30 to 34,Dysthymia,Number,1990,140058.47196590726,215956.21829442645,89069.05983164681
28,28,DALYs (Disability-Adjusted Life Years),Asia,Female,30 to 34,Dysthymia,Number,1990,197908.62799582328,304043.2852244156,127588.88385419596
29,29,DALYs (Disability-Adjusted Life Years),Asia,Both,30 to 34,Dysthymia,Number,1990,337967.0999617304,520248.96144464216,214788.53662780364
30,30,DALYs (Disability-Adjusted Life Years),Asia,Male,85 to 89,Major depressive disorder,Number,1990,11298.889938806737,15451.715232822437,7646.384122587248
31,31,DALYs (Disability-Adjusted Life Years),Asia,Both,80 to 84,Major depressive disorder,Number,1990,103562.48090532767,147325.25610996675,68379.64949410594
32,32,DALYs (Disability-Adjusted Life Years),Asia,Female,80 to 84,Major depressive disorder,Number,1990,69992.91812935061,99373.7529932256,46515.55720270948
33,33,DALYs (Disability-Adjusted Life Years),Asia,Male,80 to 84,Major depressive disorder,Number,1990,33569.56277597704,47509.92093142981,22208.05485835713
34,34,DALYs (Disability-Adjusted Life Years),Asia,Male,35 to 39,Major depressive disorder,Number,1990,452145.8371509349,639349.431386373,302366.3453323623
35,35,DALYs (Disability-Adjusted Life Years),Asia,Female,35 to 39,Major depressive disorder,Number,1990,703719.6962727897,986487.4670376964,467153.27704662865
36,36,DALYs (Disability-Adjusted Life Years),Asia,Both,35 to 39,Major depressive disorder,Number,1990,1155865.5334237246,1623463.262292516,771266.3821439288
37,37,DALYs (Disability-Adjusted Life Years),Asia,Male,40 to 44,Major depressive disorder,Number,1990,391873.185953138,564495.7647108468,252774.14660464282
38,38,DALYs (Disability-Adjusted Life Years),Asia,Female,40 to 44,Major depressive disorder,Number,1990,590755.9693256157,848331.6141550323,380575.878585682
39,39,DALYs (Disability-Adjusted Life Years),Asia,Both,40 to 44,Major depressive disorder,Number,1990,982629.1552787536,1412651.900499891,633231.517944029
40,40,DALYs (Disability-Adjusted Life Years),Asia,Male,45 to 49,Major depressive disorder,Number,1990,333918.3098307631,455841.9743204607,226469.8090587559
41,41,DALYs (Disability-Adjusted Life Years),Asia,Female,45 to 49,Major depressive disorder,Number,1990,499133.0295627364,682434.7039333051,340513.0504340682
42,42,DALYs (Disability-Adjusted Life Years),Asia,Both,45 to 49,Major depressive disorder,Number,1990,833051.3393934997,1136540.116650634,566762.7609896199
43,43,DALYs (Disability-Adjusted Life Years),Asia,Male,50 to 54,Major depressive disorder,Number,1990,304338.93760156486,425516.82775405963,208383.63537292212
44,44,DALYs (Disability-Adjusted Life Years),Asia,Female,50 to 54,Major depressive disorder,Number,1990,457164.8068997868,636863.3081135298,315223.0132157543
45,45,DALYs (Disability-Adjusted Life Years),Asia,Both,50 to 54,Major depressive disorder,Number,1990,761503.7445013516,1063059.723320497,522556.75649052655
46,46,DALYs (Disability-Adjusted Life Years),Asia,Male,55 to 59,Major depressive disorder,Number,1990,274674.6714277882,389488.6007671724,182627.18050867764
47,47,DALYs (Disability-Adjusted Life Years),Asia,Female,55 to 59,Major depressive disorder,Number,1990,419533.8722891832,598370.4916061115,281053.1009940587
48,48,DALYs (Disability-Adjusted Life Years),Asia,Male,35 to 39,Dysthymia,Number,1990,147904.47915374493,228054.30374811802,94058.57577060822
49,49,DALYs (Disability-Adjusted Life Years),Asia,Both,55 to 59,Major depressive disorder,Number,1990,694208.5437169713,988963.2795673036,464769.1219480191
50,50,DALYs (Disability-Adjusted Life Years),Asia,Female,60 to 64,Major depressive disorder,Number,1990,355441.8588379405,505235.3878344189,235904.02418172575
51,51,DALYs (Disability-Adjusted Life Years),Asia,Both,60 to 64,Major depressive disorder,Number,1990,584885.4247323797,829808.8727235234,387224.3892424998
52,52,DALYs (Disability-Adjusted Life Years),Asia,Male,65 to 69,Major depressive disorder,Number,1990,166982.14557537358,231384.56670744,114030.96107223215
53,53,DALYs (Disability-Adjusted Life Years),Asia,Female,65 to 69,Major depressive disorder,Number,1990,273433.13995526923,374925.72728273226,186419.93738306672
54,54,DALYs (Disability-Adjusted Life Years),Asia,Both,65 to 69,Major depressive disorder,Number,1990,440415.2855306427,605673.8537429501,300805.0657986174
55,55,DALYs (Disability-Adjusted Life Years),Asia,Male,70 to 74,Major depressive disorder,Number,1990,111348.60091267637,154337.3379054287,75665.41650311714
56,56,DALYs (Disability-Adjusted Life Years),Asia,Female,70 to 74,Major depressive disorder,Number,1990,196219.22859841125,268965.654986518,133787.9643364861
57,57,DALYs (Disability-Adjusted Life Years),Asia,Both,70 to 74,Major depressive disorder,Number,1990,307567.8295110877,423449.9003073204,209956.01478326914
58,58,DALYs (Disability-Adjusted Life Years),Asia,Male,75 to 79,Major depressive disorder,Number,1990,66574.90102033009,95943.44131249099,44295.02745009524
59,59,DALYs (Disability-Adjusted Life Years),Asia,Female,75 to 79,Major depressive disorder,Number,1990,128527.9817643425,181971.9623108545,85533.71672051844
60,60,DALYs (Disability-Adjusted Life Years),Asia,Both,75 to 79,Major depressive disorder,Number,1990,195102.8827846726,277719.35118419444,129813.60648521516
61,61,DALYs (Disability-Adjusted Life Years),Asia,Male,All Ages,Major depressive disorder,Number,1990,4737984.658406714,6514832.918651586,3295219.42419683
62,62,DALYs (Disability-Adjusted Life Years),Asia,Female,All Ages,Major depressive disorder,Number,1990,7418129.717502423,10157471.241788533,5159750.649656595
63,63,DALYs (Disability-Adjusted Life Years),Asia,Both,All Ages,Major depressive disorder,Number,1990,12156114.375909135,16678264.778598456,8453390.620839316
64,64,DALYs (Disability-Adjusted Life Years),Asia,Male,60 to 64,Major depressive disorder,Number,1990,229443.5658944395,323066.7438920981,151947.33272189216
65,65,DALYs (Disability-Adjusted Life Years),Asia,Both,30 to 34,Major depressive disorder,Number,1990,1144006.0605301515,1666982.095240315,726438.2766809914
66,66,DALYs (Disability-Adjusted Life Years),Asia,Female,35 to 39,Dysthymia,Number,1990,213122.88901107773,329734.9324996398,134853.7434165116
67,67,DALYs (Disability-Adjusted Life Years),Asia,Male,40 to 44,Dysthymia,Number,1990,132486.3395410033,204279.7834370304,82700.11313804661
68,68,DALYs (Disability-Adjusted Life Years),Asia,Both,90 to 94,Dysthymia,Number,1990,2322.4023831221425,3369.9961035388396,1550.4682600057113
69,69,DALYs (Disability-Adjusted Life Years),Asia,Male,95 plus,Dysthymia,Number,1990,83.36454327240604,123.90949888577957,53.632841460041284
70,70,DALYs (Disability-Adjusted Life Years),Asia,Female,95 plus,Dysthymia,Number,1990,216.37030163682363,323.33253644501946,140.43058891302596
71,71,DALYs (Disability-Adjusted Life Years),Asia,Both,95 plus,Dysthymia,Number,1990,299.7348449092296,447.7542633480799,192.41407407059887
72,72,DALYs (Disability-Adjusted Life Years),Asia,Male,01 to 04,Bipolar disorder,Number,1990,0.0,0.0,0.0
73,73,DALYs (Disability-Adjusted Life Years),Asia,Female,01 to 04,Bipolar disorder,Number,1990,0.0,0.0,0.0
74,74,DALYs (Disability-Adjusted Life Years),Asia,Both,01 to 04,Bipolar disorder,Number,1990,0.0,0.0,0.0
75,75,DALYs (Disability-Adjusted Life Years),Asia,Male,05 to 09,Bipolar disorder,Number,1990,0.0,0.0,0.0
76,76,DALYs (Disability-Adjusted Life Years),Asia,Female,05 to 09,Bipolar disorder,Number,1990,0.0,0.0,0.0
77,77,DALYs (Disability-Adjusted Life Years),Asia,Both,05 to 09,Bipolar disorder,Number,1990,0.0,0.0,0.0
78,78,DALYs (Disability-Adjusted Life Years),Asia,Male,10 to 14,Bipolar disorder,Number,1990,71900.94475578723,113461.6856108168,41207.94527096796
79,79,DALYs (Disability-Adjusted Life Years),Asia,Female,10 to 14,Bipolar disorder,Number,1990,66529.7240388602,104178.98033629917,38246.084431110285
80,80,DALYs (Disability-Adjusted Life Years),Asia,Both,10 to 14,Bipolar disorder,Number,1990,138430.66879464738,217610.53723556086,80138.50471514193
81,81,DALYs (Disability-Adjusted Life Years),Asia,Male,15 to 19,Bipolar disorder,Number,1990,227477.839900828,354722.7075648728,132770.58651092555
82,82,DALYs (Disability-Adjusted Life Years),Asia,Female,15 to 19,Bipolar disorder,Number,1990,210940.44095095465,332209.5868296193,125305.33744962359
83,83,DALYs (Disability-Adjusted Life Years),Asia,Both,15 to 19,Bipolar disorder,Number,1990,438418.28085178265,686686.4973179431,257587.6387325736
84,84,DALYs (Disability-Adjusted Life Years),Asia,Male,20 to 24,Bipolar disorder,Number,1990,210525.6114128554,329644.6189808761,127120.65009722052
85,85,DALYs (Disability-Adjusted Life Years),Asia,Female,20 to 24,Bipolar disorder,Number,1990,198888.4781998513,308975.75360738125,118739.27164435213
86,86,DALYs (Disability-Adjusted Life Years),Asia,Both,20 to 24,Bipolar disorder,Number,1990,409414.0896127068,636938.5353945026,247251.3447666784
87,87,DALYs (Disability-Adjusted Life Years),Asia,Male,25 to 29,Bipolar disorder,Number,1990,168177.34062932504,262803.6924308861,103181.51143968914
88,88,DALYs (Disability-Adjusted Life Years),Asia,Female,25 to 29,Bipolar disorder,Number,1990,161264.69911461402,249322.9152681093,97883.49928216847
89,89,DALYs (Disability-Adjusted Life Years),Asia,Both,25 to 29,Bipolar disorder,Number,1990,329442.0397439391,512168.8742703679,200762.47456724872
90,90,DALYs (Disability-Adjusted Life Years),Asia,Male,30 to 34,Bipolar disorder,Number,1990,144393.22459030198,222000.3469642184,87875.39486663135
91,91,DALYs (Disability-Adjusted Life Years),Asia,Female,30 to 34,Bipolar disorder,Number,1990,136606.3972843741,210298.59482395567,84845.23671592046
92,92,DALYs (Disability-Adjusted Life Years),Asia,Both,30 to 34,Bipolar disorder,Number,1990,280999.6218746761,431969.56759402994,172616.8409219475
93,93,DALYs (Disability-Adjusted Life Years),Asia,Male,35 to 39,Bipolar disorder,Number,1990,137477.6964015925,208640.7238035068,83796.37925019236
94,94,DALYs (Disability-Adjusted Life Years),Asia,Female,35 to 39,Bipolar disorder,Number,1990,130654.49052326498,200408.89707631725,80292.53017090137
95,95,DALYs (Disability-Adjusted Life Years),Asia,Both,35 to 39,Bipolar disorder,Number,1990,268132.1869248575,409436.3456333686,164043.1140696741
96,96,DALYs (Disability-Adjusted Life Years),Asia,Male,40 to 44,Bipolar disorder,Number,1990,118483.35009093207,183762.86178365926,73291.16112146215
97,97,DALYs (Disability-Adjusted Life Years),Asia,Female,90 to 94,Dysthymia,Number,1990,1642.5461170522049,2407.6412457165784,1095.3950892019172
98,98,DALYs (Disability-Adjusted Life Years),Asia,Male,90 to 94,Dysthymia,Number,1990,679.856266069937,994.3217126729747,453.8381245220705
99,99,DALYs (Disability-Adjusted Life Years),Asia,Both,85 to 89,Dysthymia,Number,1990,11707.647149570072,17491.177485975295,7640.2072695112865
100,100,DALYs (Disability-Adjusted Life Years),Asia,Female,85 to 89,Dysthymia,Number,1990,8119.548968247715,12124.79467720661,5341.573502050692
101,101,DALYs (Disability-Adjusted Life Years),Asia,Female,40 to 44,Dysthymia,Number,1990,188184.92069269664,288971.7440159457,114623.06602337596
102,102,DALYs (Disability-Adjusted Life Years),Asia,Both,40 to 44,Dysthymia,Number,1990,320671.26023369987,486932.2299536939,196685.99120491813
103,103,DALYs (Disability-Adjusted Life Years),Asia,Male,45 to 49,Dysthymia,Number,1990,121726.69085327625,181592.09913853012,75943.1230449644
104,104,DALYs (Disability-Adjusted Life Years),Asia,Female,45 to 49,Dysthymia,Number,1990,172277.59590604514,259015.43554308344,107333.48933482883
105,105,DALYs (Disability-Adjusted Life Years),Asia,Both,45 to 49,Dysthymia,Number,1990,294004.2867593213,443188.12203936477,183287.3923062002
106,106,DALYs (Disability-Adjusted Life Years),Asia,Male,50 to 54,Dysthymia,Number,1990,123201.77387550972,177653.76201957013,80340.44413873751
107,107,DALYs (Disability-Adjusted Life Years),Asia,Female,50 to 54,Dysthymia,Number,1990,175834.95504126974,256564.1851315265,113838.05028256249
108,108,DALYs (Disability-Adjusted Life Years),Asia,Both,50 to 54,Dysthymia,Number,1990,299036.72891677945,434827.6624903688,193396.6219705465
109,109,DALYs (Disability-Adjusted Life Years),Asia,Male,55 to 59,Dysthymia,Number,1990,121624.29743309785,177004.55184014226,78935.049225203
110,110,DALYs (Disability-Adjusted Life Years),Asia,Female,55 to 59,Dysthymia,Number,1990,176665.049652765,256016.0340672135,116497.42443572324
111,111,DALYs (Disability-Adjusted Life Years),Asia,Both,55 to 59,Dysthymia,Number,1990,298289.3470858629,432904.13327001815,194136.51862278007
112,112,DALYs (Disability-Adjusted Life Years),Asia,Male,60 to 64,Dysthymia,Number,1990,107748.33973755226,158181.61248253382,68958.65929327907
113,113,DALYs (Disability-Adjusted Life Years),Asia,Female,60 to 64,Dysthymia,Number,1990,160224.75059552808,230045.0637406561,103653.45460072963
114,114,DALYs (Disability-Adjusted Life Years),Asia,Both,60 to 64,Dysthymia,Number,1990,267973.0903330803,391242.6887118647,172536.99224854982
115,115,DALYs (Disability-Adjusted Life Years),Asia,Both,35 to 39,Dysthymia,Number,1990,361027.3681648228,559428.893067861,229518.7375094015
116,116,DALYs (Disability-Adjusted Life Years),Asia,Male,65 to 69,Dysthymia,Number,1990,77780.11464574434,115941.75348214812,50641.90430740976
117,117,DALYs (Disability-Adjusted Life Years),Asia,Both,65 to 69,Dysthymia,Number,1990,202790.44241607332,295550.8459039976,131293.1705071244
118,118,DALYs (Disability-Adjusted Life Years),Asia,Male,70 to 74,Dysthymia,Number,1990,48340.327159399196,70823.8520894926,31897.089652879502
119,119,DALYs (Disability-Adjusted Life Years),Asia,Female,70 to 74,Dysthymia,Number,1990,84600.81127444035,121909.07464896675,55874.33548019457
120,120,DALYs (Disability-Adjusted Life Years),Asia,Both,70 to 74,Dysthymia,Number,1990,132941.13843383954,192578.35886898809,87577.70595452192
121,121,DALYs (Disability-Adjusted Life Years),Asia,Male,75 to 79,Dysthymia,Number,1990,26073.968398642002,38071.08536143172,17265.224721134964
122,122,DALYs (Disability-Adjusted Life Years),Asia,Female,75 to 79,Dysthymia,Number,1990,50053.18444577796,72438.8324290936,32999.635660363034
123,123,DALYs (Disability-Adjusted Life Years),Asia,Both,75 to 79,Dysthymia,Number,1990,76127.15284441995,110325.02877436324,50434.425095660066
124,124,DALYs (Disability-Adjusted Life Years),Asia,Male,All Ages,Dysthymia,Number,1990,1467548.7559859168,2155892.7705624253,976803.2863470142
125,125,DALYs (Disability-Adjusted Life Years),Asia,Female,All Ages,Dysthymia,Number,1990,2146163.70740539,3133125.1732168724,1444872.2965553962
126,126,DALYs (Disability-Adjusted Life Years),Asia,Both,All Ages,Dysthymia,Number,1990,3613712.4633913073,5264263.430449523,2419696.943578408
127,127,DALYs (Disability-Adjusted Life Years),Asia,Male,80 to 84,Dysthymia,Number,1990,11747.139869694129,17434.513362937047,7604.433104535927
128,128,DALYs (Disability-Adjusted Life Years),Asia,Female,80 to 84,Dysthymia,Number,1990,24388.81260459898,36480.22883499105,15839.241222307708
129,129,DALYs (Disability-Adjusted Life Years),Asia,Both,80 to 84,Dysthymia,Number,1990,36135.95247429311,53723.175156950674,23604.552337321304
130,130,DALYs (Disability-Adjusted Life Years),Asia,Male,85 to 89,Dysthymia,Number,1990,3588.0981813223602,5359.988708169426,2338.629362519237
131,131,DALYs (Disability-Adjusted Life Years),Asia,Female,65 to 69,Dysthymia,Number,1990,125010.32777032904,179471.91965366024,80627.7664538952
132,132,DALYs (Disability-Adjusted Life Years),Asia,Female,30 to 34,Major depressive disorder,Number,1990,697236.3965162925,1017627.3719554712,444603.4584802061
133,133,DALYs (Disability-Adjusted Life Years),Asia,Male,30 to 34,Major depressive disorder,Number,1990,446769.6640138589,648482.6194049069,282744.3015245942
134,134,DALYs (Disability-Adjusted Life Years),Asia,Both,25 to 29,Major depressive disorder,Number,1990,1373657.701585432,2006341.4884834883,908380.5229942084
135,135,DALYs (Disability-Adjusted Life Years),Asia,Female,75 to 79,Schizophrenia,Number,1990,18468.444723608583,22344.76797136272,14047.610253831635
136,136,DALYs (Disability-Adjusted Life Years),Asia,Both,75 to 79,Schizophrenia,Number,1990,33007.760084670095,39913.34489403436,25006.205732720777
137,137,DALYs (Disability-Adjusted Life Years),Asia,Male,All Ages,Schizophrenia,Number,1990,2657803.311420276,3279494.9928745963,1980393.4975616087
138,138,DALYs (Disability-Adjusted Life Years),Asia,Female,All Ages,Schizophrenia,Number,1990,2339524.989765051,2887172.2722298536,1752659.4346079018
139,139,DALYs (Disability-Adjusted Life Years),Asia,Both,All Ages,Schizophrenia,Number,1990,4997328.301185327,6169877.376979358,3736079.4305890636
140,140,DALYs (Disability-Adjusted Life Years),Asia,Male,80 to 84,Schizophrenia,Number,1990,5006.8192161851475,6181.430222736679,3772.080301299353
141,141,DALYs (Disability-Adjusted Life Years),Asia,Female,80 to 84,Schizophrenia,Number,1990,7270.47884231408,8959.677851040435,5442.672942274786
142,142,DALYs (Disability-Adjusted Life Years),Asia,Both,80 to 84,Schizophrenia,Number,1990,12277.29805849923,15032.938826009507,9240.339000694868
143,143,DALYs (Disability-Adjusted Life Years),Asia,Male,85 to 89,Schizophrenia,Number,1990,1102.0164221659786,1376.2180282714075,813.3238769768451
144,144,DALYs (Disability-Adjusted Life Years),Asia,Female,85 to 89,Schizophrenia,Number,1990,1913.988687466521,2356.6934623345264,1428.5088852214105
145,145,DALYs (Disability-Adjusted Life Years),Asia,Both,85 to 89,Schizophrenia,Number,1990,3016.0051096325,3707.983434613909,2237.935184051475
146,146,DALYs (Disability-Adjusted Life Years),Asia,Male,90 to 94,Schizophrenia,Number,1990,143.88917610205064,186.98925959909025,103.48584817899956
147,147,DALYs (Disability-Adjusted Life Years),Asia,Female,90 to 94,Schizophrenia,Number,1990,304.67923690040266,388.83116757421027,225.16214760834401
148,148,DALYs (Disability-Adjusted Life Years),Asia,Both,90 to 94,Schizophrenia,Number,1990,448.56841300245316,574.6386163470416,327.57862160086347
149,149,DALYs (Disability-Adjusted Life Years),Asia,Male,95 plus,Schizophrenia,Number,1990,12.075330597825287,16.274654556447338,8.072074345917036
150,150,DALYs (Disability-Adjusted Life Years),Asia,Female,95 plus,Schizophrenia,Number,1990,30.94244118586321,41.67387049268289,21.300438353927788
151,151,DALYs (Disability-Adjusted Life Years),Asia,Both,95 plus,Schizophrenia,Number,1990,43.01777178368849,57.83940107660757,29.40933782329345
152,152,DALYs (Disability-Adjusted Life Years),Asia,Male,01 to 04,Depressive disorders,Number,1990,383.22534330874686,763.0566441390511,169.449980591984
153,153,DALYs (Disability-Adjusted Life Years),Asia,Female,01 to 04,Depressive disorders,Number,1990,387.07644173662817,769.1588606151671,172.1210088707444
154,154,DALYs (Disability-Adjusted Life Years),Asia,Both,01 to 04,Depressive disorders,Number,1990,770.301785045375,1537.0703789402285,341.0066161488956
155,155,DALYs (Disability-Adjusted Life Years),Asia,Male,05 to 09,Depressive disorders,Number,1990,32595.137091750068,54952.14174721232,18478.841282618407
156,156,DALYs (Disability-Adjusted Life Years),Asia,Female,05 to 09,Depressive disorders,Number,1990,36284.210237408966,60830.07177474843,20832.189911835358
157,157,DALYs (Disability-Adjusted Life Years),Asia,Both,05 to 09,Depressive disorders,Number,1990,68879.34732915905,114518.53206323527,39613.60252564446
158,158,DALYs (Disability-Adjusted Life Years),Asia,Male,10 to 14,Depressive disorders,Number,1990,242015.8406602643,378319.26121341775,147523.22131137288
159,159,DALYs (Disability-Adjusted Life Years),Asia,Female,10 to 14,Depressive disorders,Number,1990,327649.80691504537,513007.5695507054,199468.60824771886
160,160,DALYs (Disability-Adjusted Life Years),Asia,Both,10 to 14,Depressive disorders,Number,1990,569665.6475753097,891683.0094746806,347990.5166953553
161,161,DALYs (Disability-Adjusted Life Years),Asia,Male,15 to 19,Depressive disorders,Number,1990,608518.0508866583,895424.884474773,394643.847275924
162,162,DALYs (Disability-Adjusted Life Years),Asia,Female,15 to 19,Depressive disorders,Number,1990,922790.9401256469,1346214.059406407,598885.7797582471
163,163,DALYs (Disability-Adjusted Life Years),Asia,Both,15 to 19,Depressive disorders,Number,1990,1531308.9910123053,2235864.434669301,987758.0728479987
164,164,DALYs (Disability-Adjusted Life Years),Asia,Male,75 to 79,Schizophrenia,Number,1990,14539.315361061514,17710.617043110517,10817.987906478018
165,165,DALYs (Disability-Adjusted Life Years),Asia,Both,70 to 74,Schizophrenia,Number,1990,70134.39741986111,85354.14644503171,53355.5582830859
166,166,DALYs (Disability-Adjusted Life Years),Asia,Female,70 to 74,Schizophrenia,Number,1990,36975.97520478063,44960.327051185595,28261.0890515902
167,167,DALYs (Disability-Adjusted Life Years),Asia,Male,70 to 74,Schizophrenia,Number,1990,33158.422215080485,40530.661411851404,24988.64127244826
168,168,DALYs (Disability-Adjusted Life Years),Asia,Male,20 to 24,Schizophrenia,Number,1990,252640.89920110852,352221.4319022301,167956.09527457348
169,169,DALYs (Disability-Adjusted Life Years),Asia,Female,20 to 24,Schizophrenia,Number,1990,228902.83813221,316316.539617192,151493.0409598878
170,170,DALYs (Disability-Adjusted Life Years),Asia,Both,20 to 24,Schizophrenia,Number,1990,481543.7373333185,667481.3407232327,319905.3714178381
171,171,DALYs (Disability-Adjusted Life Years),Asia,Male,25 to 29,Schizophrenia,Number,1990,388420.88536518975,515168.4627183183,270769.0515596144
172,172,DALYs (Disability-Adjusted Life Years),Asia,Female,25 to 29,Schizophrenia,Number,1990,346223.86882439005,455979.26170660177,245079.4288177228
173,173,DALYs (Disability-Adjusted Life Years),Asia,Both,25 to 29,Schizophrenia,Number,1990,734644.75418958,973370.8541553428,513568.8293609539
174,174,DALYs (Disability-Adjusted Life Years),Asia,Male,30 to 34,Schizophrenia,Number,1990,402230.9802737876,514343.3376071056,292693.69773854525
175,175,DALYs (Disability-Adjusted Life Years),Asia,Female,30 to 34,Schizophrenia,Number,1990,343950.14327619236,445501.26433232136,252550.21516472468
176,176,DALYs (Disability-Adjusted Life Years),Asia,Both,30 to 34,Schizophrenia,Number,1990,746181.12354998,962832.089394039,545771.6019756079
177,177,DALYs (Disability-Adjusted Life Years),Asia,Male,35 to 39,Schizophrenia,Number,1990,400821.2690477532,506668.5365599732,293102.7629109753
178,178,DALYs (Disability-Adjusted Life Years),Asia,Female,35 to 39,Schizophrenia,Number,1990,345053.0495261213,434609.25254761573,252259.17293966532
179,179,DALYs (Disability-Adjusted Life Years),Asia,Both,35 to 39,Schizophrenia,Number,1990,745874.3185738745,943002.9926116548,547744.2310351175
180,180,DALYs (Disability-Adjusted Life Years),Asia,Male,40 to 44,Schizophrenia,Number,1990,315707.7225315103,391369.73489218036,233853.2320969473
181,181,DALYs (Disability-Adjusted Life Years),Asia,Female,40 to 44,Schizophrenia,Number,1990,266097.45815608074,331396.7853489287,199516.0229134993
182,182,DALYs (Disability-Adjusted Life Years),Asia,Male,20 to 24,Depressive disorders,Number,1990,766775.2271903014,1118563.8006541987,500679.5936710358
183,183,DALYs (Disability-Adjusted Life Years),Asia,Both,40 to 44,Schizophrenia,Number,1990,581805.180687591,724283.2160492381,429624.0039523561
184,184,DALYs (Disability-Adjusted Life Years),Asia,Female,45 to 49,Schizophrenia,Number,1990,203776.35620297914,254373.1016965991,151063.55202923776
185,185,DALYs (Disability-Adjusted Life Years),Asia,Both,45 to 49,Schizophrenia,Number,1990,445464.18991709006,554877.9141281681,330741.67466896214
186,186,DALYs (Disability-Adjusted Life Years),Asia,Male,50 to 54,Schizophrenia,Number,1990,196222.57385864144,243540.35171777074,145225.46613781288
187,187,DALYs (Disability-Adjusted Life Years),Asia,Female,50 to 54,Schizophrenia,Number,1990,169179.2731670912,211106.85718361445,125901.21505917607
188,188,DALYs (Disability-Adjusted Life Years),Asia,Both,50 to 54,Schizophrenia,Number,1990,365401.84702573257,454121.9005569708,271556.97089185345
