,index,measure,location,sex,age,cause,metric,year,val,upper,lower
15,15,DALYs (Disability-Adjusted Life Years),Oceania,Female,10 to 14,Conduct disorder,Number,1990,1295.1799169589635,2204.867487289832,717.2579274587323
16,16,DALYs (Disability-Adjusted Life Years),Oceania,Both,10 to 14,Conduct disorder,Number,1990,3516.1086172791765,5813.234496262426,2007.3775980060987
17,17,DALYs (Disability-Adjusted Life Years),Oceania,Male,15 to 19,Conduct disorder,Number,1990,1511.5944402592816,2484.2947402574177,874.8682906537987
18,18,DALYs (Disability-Adjusted Life Years),Oceania,Female,15 to 19,Conduct disorder,Number,1990,724.260243218063,1204.7788639802604,393.78301172232335
19,19,DALYs (Disability-Adjusted Life Years),Oceania,Both,15 to 19,Conduct disorder,Number,1990,2235.854683477345,3641.506016552479,1290.4497933480952
20,20,DALYs (Disability-Adjusted Life Years),Oceania,Male,20 to 24,Conduct disorder,Number,1990,260.2263124121063,442.7848646769463,135.70756144246076
21,21,DALYs (Disability-Adjusted Life Years),Oceania,Female,20 to 24,Conduct disorder,Number,1990,81.00868644144751,151.54996013780675,34.3164684868336
22,22,DALYs (Disability-Adjusted Life Years),Oceania,Both,20 to 24,Conduct disorder,Number,1990,341.2349988535538,583.420198643554,174.6445333675094
23,23,DALYs (Disability-Adjusted Life Years),Oceania,Male,25 to 29,Conduct disorder,Number,1990,0.0,0.0,0.0
24,24,DALYs (Disability-Adjusted Life Years),Oceania,Female,25 to 29,Conduct disorder,Number,1990,0.0,0.0,0.0
25,25,DALYs (Disability-Adjusted Life Years),Oceania,Both,25 to 29,Conduct disorder,Number,1990,0.0,0.0,0.0
26,26,DALYs (Disability-Adjusted Life Years),Oceania,Female,85 to 89,Attention-deficit/hyperactivity disorder,Number,1990,0.00014981267931111702,0.00040650097921904885,3.374453412289782e-05
27,27,DALYs (Disability-Adjusted Life Years),Oceania,Male,85 to 89,Attention-deficit/hyperactivity disorder,Number,1990,6.726671437713793e-05,0.0002028330935702673,1.1142392038605873e-05
28,28,DALYs (Disability-Adjusted Life Years),Oceania,Both,80 to 84,Attention-deficit/hyperactivity disorder,Number,1990,0.0058587325669652215,0.012970633426697721,0.0019537290707723324
29,29,DALYs (Disability-Adjusted Life Years),Oceania,Female,80 to 84,Attention-deficit/hyperactivity disorder,Number,1990,0.002871875620802996,0.006511495347271204,0.0009162624317784926
30,30,DALYs (Disability-Adjusted Life Years),Oceania,Both,40 to 44,Attention-deficit/hyperactivity disorder,Number,1990,21.804212539956822,35.39942608887301,12.298034588422274
31,31,DALYs (Disability-Adjusted Life Years),Oceania,Male,45 to 49,Attention-deficit/hyperactivity disorder,Number,1990,10.408193088263689,17.06774831918454,5.7271094454637685
32,32,DALYs (Disability-Adjusted Life Years),Oceania,Female,45 to 49,Attention-deficit/hyperactivity disorder,Number,1990,4.346655385193806,7.532079205587584,2.3020265282500785
33,33,DALYs (Disability-Adjusted Life Years),Oceania,Both,45 to 49,Attention-deficit/hyperactivity disorder,Number,1990,14.754848473457495,24.25797708560905,8.317926371639624
34,34,DALYs (Disability-Adjusted Life Years),Oceania,Male,50 to 54,Attention-deficit/hyperactivity disorder,Number,1990,6.640828297350723,11.049723094881154,3.608202715817365
35,35,DALYs (Disability-Adjusted Life Years),Oceania,Female,50 to 54,Attention-deficit/hyperactivity disorder,Number,1990,2.8457137705283144,4.990807669348934,1.4618763051137378
36,36,DALYs (Disability-Adjusted Life Years),Oceania,Both,50 to 54,Attention-deficit/hyperactivity disorder,Number,1990,9.486542067879038,15.829358159150813,5.206915314680445
37,37,DALYs (Disability-Adjusted Life Years),Oceania,Male,55 to 59,Attention-deficit/hyperactivity disorder,Number,1990,3.914136128167808,6.781739150101937,2.0068675726588245
38,38,DALYs (Disability-Adjusted Life Years),Oceania,Female,55 to 59,Attention-deficit/hyperactivity disorder,Number,1990,1.6754677985040418,2.974129473119578,0.7969193104521464
39,39,DALYs (Disability-Adjusted Life Years),Oceania,Both,55 to 59,Attention-deficit/hyperactivity disorder,Number,1990,5.589603926671847,9.660526433769213,2.9833870540666223
40,40,DALYs (Disability-Adjusted Life Years),Oceania,Male,60 to 64,Attention-deficit/hyperactivity disorder,Number,1990,1.9604979104190885,3.5176157656118217,0.9626940370221346
41,41,DALYs (Disability-Adjusted Life Years),Oceania,Female,60 to 64,Attention-deficit/hyperactivity disorder,Number,1990,0.9047404300496372,1.722922466096826,0.3702496966804927
42,42,DALYs (Disability-Adjusted Life Years),Oceania,Male,30 to 34,Conduct disorder,Number,1990,0.0,0.0,0.0
43,43,DALYs (Disability-Adjusted Life Years),Oceania,Both,60 to 64,Attention-deficit/hyperactivity disorder,Number,1990,2.8652383404687263,4.968482854129292,1.4467305483887376
44,44,DALYs (Disability-Adjusted Life Years),Oceania,Female,65 to 69,Attention-deficit/hyperactivity disorder,Number,1990,0.3709888811716738,0.7722580680063271,0.10981145664381647
45,45,DALYs (Disability-Adjusted Life Years),Oceania,Both,65 to 69,Attention-deficit/hyperactivity disorder,Number,1990,1.1187697848228697,2.0048340178300905,0.4989574916440251
46,46,DALYs (Disability-Adjusted Life Years),Oceania,Male,70 to 74,Attention-deficit/hyperactivity disorder,Number,1990,0.20871784446984595,0.4356472708366596,0.06468558487472624
47,47,DALYs (Disability-Adjusted Life Years),Oceania,Female,70 to 74,Attention-deficit/hyperactivity disorder,Number,1990,0.11212749551694116,0.247080266772054,0.022611821830236075
48,48,DALYs (Disability-Adjusted Life Years),Oceania,Both,70 to 74,Attention-deficit/hyperactivity disorder,Number,1990,0.32084533998678705,0.6423299961166559,0.1241269220650916
49,49,DALYs (Disability-Adjusted Life Years),Oceania,Male,75 to 79,Attention-deficit/hyperactivity disorder,Number,1990,0.04261626154963289,0.08196870172315714,0.017095951197736978
50,50,DALYs (Disability-Adjusted Life Years),Oceania,Female,75 to 79,Attention-deficit/hyperactivity disorder,Number,1990,0.026054836557606185,0.05223971691196371,0.009878120341098024
51,51,DALYs (Disability-Adjusted Life Years),Oceania,Both,75 to 79,Attention-deficit/hyperactivity disorder,Number,1990,0.06867109810723909,0.1325737617776904,0.02818468250141088
52,52,DALYs (Disability-Adjusted Life Years),Oceania,Male,All Ages,Attention-deficit/hyperactivity disorder,Number,1990,566.0318394406931,901.3113051443672,334.26017079373435
53,53,DALYs (Disability-Adjusted Life Years),Oceania,Female,All Ages,Attention-deficit/hyperactivity disorder,Number,1990,218.75292198048786,349.70804921574137,130.08640265364946
54,54,DALYs (Disability-Adjusted Life Years),Oceania,Both,All Ages,Attention-deficit/hyperactivity disorder,Number,1990,784.7847614211809,1255.0581872249586,471.36508394300836
55,55,DALYs (Disability-Adjusted Life Years),Oceania,Male,80 to 84,Attention-deficit/hyperactivity disorder,Number,1990,0.0029868569461622236,0.00682774837509654,0.0008713530516813799
56,56,DALYs (Disability-Adjusted Life Years),Oceania,Male,65 to 69,Attention-deficit/hyperactivity disorder,Number,1990,0.7477809036511958,1.3816849014304309,0.2982741620638815
57,57,DALYs (Disability-Adjusted Life Years),Oceania,Female,40 to 44,Attention-deficit/hyperactivity disorder,Number,1990,6.391905670378732,10.810435747812855,3.2133684153227855
58,58,DALYs (Disability-Adjusted Life Years),Oceania,Female,30 to 34,Conduct disorder,Number,1990,0.0,0.0,0.0
59,59,DALYs (Disability-Adjusted Life Years),Oceania,Male,35 to 39,Conduct disorder,Number,1990,0.0,0.0,0.0
60,60,DALYs (Disability-Adjusted Life Years),Oceania,Female,80 to 84,Conduct disorder,Number,1990,0.0,0.0,0.0
61,61,DALYs (Disability-Adjusted Life Years),Oceania,Both,80 to 84,Conduct disorder,Number,1990,0.0,0.0,0.0
62,62,DALYs (Disability-Adjusted Life Years),Oceania,Male,85 to 89,Conduct disorder,Number,1990,0.0,0.0,0.0
63,63,DALYs (Disability-Adjusted Life Years),Oceania,Female,85 to 89,Conduct disorder,Number,1990,0.0,0.0,0.0
64,64,DALYs (Disability-Adjusted Life Years),Oceania,Both,85 to 89,Conduct disorder,Number,1990,0.0,0.0,0.0
65,65,DALYs (Disability-Adjusted Life Years),Oceania,Male,90 to 94,Conduct disorder,Number,1990,0.0,0.0,0.0
66,66,DALYs (Disability-Adjusted Life Years),Oceania,Female,90 to 94,Conduct disorder,Number,1990,0.0,0.0,0.0
67,67,DALYs (Disability-Adjusted Life Years),Oceania,Both,90 to 94,Conduct disorder,Number,1990,0.0,0.0,0.0
68,68,DALYs (Disability-Adjusted Life Years),Oceania,Male,95 plus,Conduct disorder,Number,1990,0.0,0.0,0.0
69,69,DALYs (Disability-Adjusted Life Years),Oceania,Female,95 plus,Conduct disorder,Number,1990,0.0,0.0,0.0
70,70,DALYs (Disability-Adjusted Life Years),Oceania,Both,95 plus,Conduct disorder,Number,1990,0.0,0.0,0.0
71,71,DALYs (Disability-Adjusted Life Years),Oceania,Male,01 to 04,Idiopathic developmental intellectual disability,Number,1990,237.13915198026837,420.0752283741717,98.91003758363891
72,72,DALYs (Disability-Adjusted Life Years),Oceania,Female,01 to 04,Idiopathic developmental intellectual disability,Number,1990,227.30621793294551,394.63762587867103,102.973734882375
73,73,DALYs (Disability-Adjusted Life Years),Oceania,Both,01 to 04,Idiopathic developmental intellectual disability,Number,1990,464.4453699132139,806.0509370911033,203.79361638955345
74,74,DALYs (Disability-Adjusted Life Years),Oceania,Male,05 to 09,Idiopathic developmental intellectual disability,Number,1990,307.9732464576125,516.0860394744951,148.21913357246842
75,75,DALYs (Disability-Adjusted Life Years),Oceania,Female,05 to 09,Idiopathic developmental intellectual disability,Number,1990,281.89799940255267,474.6271092387272,146.0793658270403
76,76,DALYs (Disability-Adjusted Life Years),Oceania,Both,05 to 09,Idiopathic developmental intellectual disability,Number,1990,589.8712458601652,973.477066831756,295.993435828077
77,77,DALYs (Disability-Adjusted Life Years),Oceania,Male,10 to 14,Idiopathic developmental intellectual disability,Number,1990,270.96313899797644,465.74650416860635,127.50573558642574
78,78,DALYs (Disability-Adjusted Life Years),Oceania,Female,10 to 14,Idiopathic developmental intellectual disability,Number,1990,240.8901164862041,408.6869009607122,123.03977998430169
79,79,DALYs (Disability-Adjusted Life Years),Oceania,Both,10 to 14,Idiopathic developmental intellectual disability,Number,1990,511.8532554841806,870.9584379846511,253.12174552214162
80,80,DALYs (Disability-Adjusted Life Years),Oceania,Male,15 to 19,Idiopathic developmental intellectual disability,Number,1990,227.7048154056262,386.428155976511,114.22527756974043
81,81,DALYs (Disability-Adjusted Life Years),Oceania,Female,15 to 19,Idiopathic developmental intellectual disability,Number,1990,203.71695024285228,337.7771231837072,99.77595301981457
82,82,DALYs (Disability-Adjusted Life Years),Oceania,Both,15 to 19,Idiopathic developmental intellectual disability,Number,1990,431.42176564847847,720.2630417336252,215.8207495937212
83,83,DALYs (Disability-Adjusted Life Years),Oceania,Male,20 to 24,Idiopathic developmental intellectual disability,Number,1990,191.04100980424167,322.89422927104636,90.60292375628822
84,84,DALYs (Disability-Adjusted Life Years),Oceania,Female,20 to 24,Idiopathic developmental intellectual disability,Number,1990,170.5116262890916,284.49353656934056,83.51914744124106
85,85,DALYs (Disability-Adjusted Life Years),Oceania,Male,80 to 84,Conduct disorder,Number,1990,0.0,0.0,0.0
86,86,DALYs (Disability-Adjusted Life Years),Oceania,Both,All Ages,Conduct disorder,Number,1990,7409.27619117249,11757.851493763039,4466.268995541577
87,87,DALYs (Disability-Adjusted Life Years),Oceania,Female,All Ages,Conduct disorder,Number,1990,2532.018608884281,4126.042327926107,1486.4385448686762
88,88,DALYs (Disability-Adjusted Life Years),Oceania,Male,All Ages,Conduct disorder,Number,1990,4877.257582288209,7710.309969675594,2921.470798585458
89,89,DALYs (Disability-Adjusted Life Years),Oceania,Female,35 to 39,Conduct disorder,Number,1990,0.0,0.0,0.0
90,90,DALYs (Disability-Adjusted Life Years),Oceania,Both,35 to 39,Conduct disorder,Number,1990,0.0,0.0,0.0
91,91,DALYs (Disability-Adjusted Life Years),Oceania,Male,40 to 44,Conduct disorder,Number,1990,0.0,0.0,0.0
92,92,DALYs (Disability-Adjusted Life Years),Oceania,Female,40 to 44,Conduct disorder,Number,1990,0.0,0.0,0.0
93,93,DALYs (Disability-Adjusted Life Years),Oceania,Both,40 to 44,Conduct disorder,Number,1990,0.0,0.0,0.0
94,94,DALYs (Disability-Adjusted Life Years),Oceania,Male,45 to 49,Conduct disorder,Number,1990,0.0,0.0,0.0
95,95,DALYs (Disability-Adjusted Life Years),Oceania,Female,45 to 49,Conduct disorder,Number,1990,0.0,0.0,0.0
96,96,DALYs (Disability-Adjusted Life Years),Oceania,Both,45 to 49,Conduct disorder,Number,1990,0.0,0.0,0.0
97,97,DALYs (Disability-Adjusted Life Years),Oceania,Male,50 to 54,Conduct disorder,Number,1990,0.0,0.0,0.0
98,98,DALYs (Disability-Adjusted Life Years),Oceania,Female,50 to 54,Conduct disorder,Number,1990,0.0,0.0,0.0
99,99,DALYs (Disability-Adjusted Life Years),Oceania,Both,50 to 54,Conduct disorder,Number,1990,0.0,0.0,0.0
100,100,DALYs (Disability-Adjusted Life Years),Oceania,Male,55 to 59,Conduct disorder,Number,1990,0.0,0.0,0.0
101,101,DALYs (Disability-Adjusted Life Years),Oceania,Both,30 to 34,Conduct disorder,Number,1990,0.0,0.0,0.0
102,102,DALYs (Disability-Adjusted Life Years),Oceania,Female,55 to 59,Conduct disorder,Number,1990,0.0,0.0,0.0
103,103,DALYs (Disability-Adjusted Life Years),Oceania,Male,60 to 64,Conduct disorder,Number,1990,0.0,0.0,0.0
104,104,DALYs (Disability-Adjusted Life Years),Oceania,Female,60 to 64,Conduct disorder,Number,1990,0.0,0.0,0.0
105,105,DALYs (Disability-Adjusted Life Years),Oceania,Both,60 to 64,Conduct disorder,Number,1990,0.0,0.0,0.0
106,106,DALYs (Disability-Adjusted Life Years),Oceania,Male,65 to 69,Conduct disorder,Number,1990,0.0,0.0,0.0
107,107,DALYs (Disability-Adjusted Life Years),Oceania,Female,65 to 69,Conduct disorder,Number,1990,0.0,0.0,0.0
108,108,DALYs (Disability-Adjusted Life Years),Oceania,Both,65 to 69,Conduct disorder,Number,1990,0.0,0.0,0.0
109,109,DALYs (Disability-Adjusted Life Years),Oceania,Male,70 to 74,Conduct disorder,Number,1990,0.0,0.0,0.0
110,110,DALYs (Disability-Adjusted Life Years),Oceania,Female,70 to 74,Conduct disorder,Number,1990,0.0,0.0,0.0
111,111,DALYs (Disability-Adjusted Life Years),Oceania,Both,70 to 74,Conduct disorder,Number,1990,0.0,0.0,0.0
112,112,DALYs (Disability-Adjusted Life Years),Oceania,Male,75 to 79,Conduct disorder,Number,1990,0.0,0.0,0.0
113,113,DALYs (Disability-Adjusted Life Years),Oceania,Female,75 to 79,Conduct disorder,Number,1990,0.0,0.0,0.0
114,114,DALYs (Disability-Adjusted Life Years),Oceania,Both,75 to 79,Conduct disorder,Number,1990,0.0,0.0,0.0
115,115,DALYs (Disability-Adjusted Life Years),Oceania,Both,55 to 59,Conduct disorder,Number,1990,0.0,0.0,0.0
116,116,DALYs (Disability-Adjusted Life Years),Oceania,Both,20 to 24,Idiopathic developmental intellectual disability,Number,1990,361.5526360933334,609.3037425099433,174.2245391316433
117,117,DALYs (Disability-Adjusted Life Years),Oceania,Male,40 to 44,Attention-deficit/hyperactivity disorder,Number,1990,15.41230686957809,25.208124724045323,8.482506742642443
118,118,DALYs (Disability-Adjusted Life Years),Oceania,Female,35 to 39,Attention-deficit/hyperactivity disorder,Number,1990,9.113460838225805,15.406396618052552,4.904213466109053
119,119,DALYs (Disability-Adjusted Life Years),Oceania,Female,01 to 04,Autism spectrum disorders,Number,1990,110.51105958055044,164.35608515393878,67.93340478034335
120,120,DALYs (Disability-Adjusted Life Years),Oceania,Both,01 to 04,Autism spectrum disorders,Number,1990,479.44219874823824,686.2272048283322,318.95044002474634
121,121,DALYs (Disability-Adjusted Life Years),Oceania,Male,05 to 09,Autism spectrum disorders,Number,1990,408.15949852757484,589.0410522281686,275.62148493330733
122,122,DALYs (Disability-Adjusted Life Years),Oceania,Female,05 to 09,Autism spectrum disorders,Number,1990,119.53481113179956,176.25172562649712,73.88583639512669
123,123,DALYs (Disability-Adjusted Life Years),Oceania,Both,05 to 09,Autism spectrum disorders,Number,1990,527.6943096593743,754.0074792048773,357.6726174322215
124,124,DALYs (Disability-Adjusted Life Years),Oceania,Male,10 to 14,Autism spectrum disorders,Number,1990,354.6102603673796,503.51418136920336,239.04672387957402
125,125,DALYs (Disability-Adjusted Life Years),Oceania,Female,10 to 14,Autism spectrum disorders,Number,1990,103.6858438491716,151.1326316295378,64.83658506564363
126,126,DALYs (Disability-Adjusted Life Years),Oceania,Both,10 to 14,Autism spectrum disorders,Number,1990,458.2961042165512,646.9372881437336,308.62884446287734
127,127,DALYs (Disability-Adjusted Life Years),Oceania,Male,15 to 19,Autism spectrum disorders,Number,1990,296.73421713147013,416.1267003929041,197.2488677868953
128,128,DALYs (Disability-Adjusted Life Years),Oceania,Female,15 to 19,Autism spectrum disorders,Number,1990,88.12117090363445,127.43952140130597,55.817742468595036
129,129,DALYs (Disability-Adjusted Life Years),Oceania,Both,15 to 19,Autism spectrum disorders,Number,1990,384.8553880351046,531.4413770548264,259.74898318583456
130,130,DALYs (Disability-Adjusted Life Years),Oceania,Male,20 to 24,Autism spectrum disorders,Number,1990,250.50640753148116,352.4766223329557,164.25463136451148
131,131,DALYs (Disability-Adjusted Life Years),Oceania,Female,20 to 24,Autism spectrum disorders,Number,1990,75.87054635042716,112.95637024630466,48.111163343194896
132,132,DALYs (Disability-Adjusted Life Years),Oceania,Both,20 to 24,Autism spectrum disorders,Number,1990,326.3769538819083,457.657485496741,215.77825189028485
133,133,DALYs (Disability-Adjusted Life Years),Oceania,Male,25 to 29,Autism spectrum disorders,Number,1990,211.5487658393661,300.49548305582994,141.8408153434912
134,134,DALYs (Disability-Adjusted Life Years),Oceania,Female,25 to 29,Autism spectrum disorders,Number,1990,64.13757019430847,94.25918976614864,39.61466541570185
135,135,DALYs (Disability-Adjusted Life Years),Oceania,Both,25 to 29,Autism spectrum disorders,Number,1990,275.6863360336746,385.1578100926586,184.45823748643986
136,136,DALYs (Disability-Adjusted Life Years),Oceania,Male,30 to 34,Autism spectrum disorders,Number,1990,168.5389351003566,240.09580280494785,110.07600681432369
137,137,DALYs (Disability-Adjusted Life Years),Oceania,Female,30 to 34,Autism spectrum disorders,Number,1990,51.16437128724428,74.2261064925773,31.982065230331393
138,138,DALYs (Disability-Adjusted Life Years),Oceania,Both,30 to 34,Autism spectrum disorders,Number,1990,219.7033063876009,310.47315859572393,146.52158444329285
139,139,DALYs (Disability-Adjusted Life Years),Oceania,Male,35 to 39,Autism spectrum disorders,Number,1990,134.0461107116216,188.8949742689028,88.95535281900897
140,140,DALYs (Disability-Adjusted Life Years),Oceania,Female,35 to 39,Autism spectrum disorders,Number,1990,39.73666737786605,58.11924957885988,25.30296886565164
141,141,DALYs (Disability-Adjusted Life Years),Oceania,Both,35 to 39,Autism spectrum disorders,Number,1990,173.7827780894876,243.2780498015551,115.16614236830515
142,142,DALYs (Disability-Adjusted Life Years),Oceania,Male,40 to 44,Autism spectrum disorders,Number,1990,106.78537795275223,150.79851083200631,70.66573438797991
143,143,DALYs (Disability-Adjusted Life Years),Oceania,Female,40 to 44,Autism spectrum disorders,Number,1990,31.250456589263027,47.20443316929711,19.39583424123944
144,144,DALYs (Disability-Adjusted Life Years),Oceania,Male,01 to 04,Autism spectrum disorders,Number,1990,368.93113916768783,523.6252512514147,245.6978538493504
145,145,DALYs (Disability-Adjusted Life Years),Oceania,Both,95 plus,Bulimia nervosa,Number,1990,0.0,0.0,0.0
146,146,DALYs (Disability-Adjusted Life Years),Oceania,Female,95 plus,Bulimia nervosa,Number,1990,0.0,0.0,0.0
147,147,DALYs (Disability-Adjusted Life Years),Oceania,Male,95 plus,Bulimia nervosa,Number,1990,0.0,0.0,0.0
148,148,DALYs (Disability-Adjusted Life Years),Oceania,Female,55 to 59,Bulimia nervosa,Number,1990,0.0,0.0,0.0
149,149,DALYs (Disability-Adjusted Life Years),Oceania,Both,55 to 59,Bulimia nervosa,Number,1990,0.0,0.0,0.0
150,150,DALYs (Disability-Adjusted Life Years),Oceania,Male,60 to 64,Bulimia nervosa,Number,1990,0.0,0.0,0.0
151,151,DALYs (Disability-Adjusted Life Years),Oceania,Female,60 to 64,Bulimia nervosa,Number,1990,0.0,0.0,0.0
152,152,DALYs (Disability-Adjusted Life Years),Oceania,Both,60 to 64,Bulimia nervosa,Number,1990,0.0,0.0,0.0
153,153,DALYs (Disability-Adjusted Life Years),Oceania,Male,65 to 69,Bulimia nervosa,Number,1990,0.0,0.0,0.0
154,154,DALYs (Disability-Adjusted Life Years),Oceania,Female,65 to 69,Bulimia nervosa,Number,1990,0.0,0.0,0.0
155,155,DALYs (Disability-Adjusted Life Years),Oceania,Both,65 to 69,Bulimia nervosa,Number,1990,0.0,0.0,0.0
156,156,DALYs (Disability-Adjusted Life Years),Oceania,Male,70 to 74,Bulimia nervosa,Number,1990,0.0,0.0,0.0
157,157,DALYs (Disability-Adjusted Life Years),Oceania,Female,70 to 74,Bulimia nervosa,Number,1990,0.0,0.0,0.0
158,158,DALYs (Disability-Adjusted Life Years),Oceania,Both,70 to 74,Bulimia nervosa,Number,1990,0.0,0.0,0.0
159,159,DALYs (Disability-Adjusted Life Years),Oceania,Male,75 to 79,Bulimia nervosa,Number,1990,0.0,0.0,0.0
160,160,DALYs (Disability-Adjusted Life Years),Oceania,Both,40 to 44,Autism spectrum disorders,Number,1990,138.0358345420153,194.258652454776,93.037823389198
161,161,DALYs (Disability-Adjusted Life Years),Oceania,Female,75 to 79,Bulimia nervosa,Number,1990,0.0,0.0,0.0
162,162,DALYs (Disability-Adjusted Life Years),Oceania,Male,All Ages,Bulimia nervosa,Number,1990,409.6452397293711,626.4271990664258,245.66360246251702
163,163,DALYs (Disability-Adjusted Life Years),Oceania,Female,All Ages,Bulimia nervosa,Number,1990,646.2096291464837,977.2981992202997,400.30741929495866
164,164,DALYs (Disability-Adjusted Life Years),Oceania,Both,All Ages,Bulimia nervosa,Number,1990,1055.854868875855,1602.0081263594861,658.8903963607553
165,165,DALYs (Disability-Adjusted Life Years),Oceania,Male,80 to 84,Bulimia nervosa,Number,1990,0.0,0.0,0.0
166,166,DALYs (Disability-Adjusted Life Years),Oceania,Female,80 to 84,Bulimia nervosa,Number,1990,0.0,0.0,0.0
167,167,DALYs (Disability-Adjusted Life Years),Oceania,Both,80 to 84,Bulimia nervosa,Number,1990,0.0,0.0,0.0
168,168,DALYs (Disability-Adjusted Life Years),Oceania,Male,85 to 89,Bulimia nervosa,Number,1990,0.0,0.0,0.0
169,169,DALYs (Disability-Adjusted Life Years),Oceania,Female,85 to 89,Bulimia nervosa,Number,1990,0.0,0.0,0.0
170,170,DALYs (Disability-Adjusted Life Years),Oceania,Both,85 to 89,Bulimia nervosa,Number,1990,0.0,0.0,0.0
171,171,DALYs (Disability-Adjusted Life Years),Oceania,Male,90 to 94,Bulimia nervosa,Number,1990,0.0,0.0,0.0
172,172,DALYs (Disability-Adjusted Life Years),Oceania,Female,90 to 94,Bulimia nervosa,Number,1990,0.0,0.0,0.0
173,173,DALYs (Disability-Adjusted Life Years),Oceania,Both,90 to 94,Bulimia nervosa,Number,1990,0.0,0.0,0.0
174,174,DALYs (Disability-Adjusted Life Years),Oceania,Both,75 to 79,Bulimia nervosa,Number,1990,0.0,0.0,0.0
175,175,DALYs (Disability-Adjusted Life Years),Oceania,Both,35 to 39,Attention-deficit/hyperactivity disorder,Number,1990,31.082328717114557,50.69421506372571,17.671120044833085
176,176,DALYs (Disability-Adjusted Life Years),Oceania,Male,45 to 49,Autism spectrum disorders,Number,1990,83.10031678046752,115.96273363559551,55.73634961614845
177,177,DALYs (Disability-Adjusted Life Years),Oceania,Both,45 to 49,Autism spectrum disorders,Number,1990,106.88505254860338,148.36751898551927,71.93281634768648
178,178,DALYs (Disability-Adjusted Life Years),Oceania,Male,95 plus,Autism spectrum disorders,Number,1990,0.023681546403676642,0.031808061763356765,0.01660637874645414
179,179,DALYs (Disability-Adjusted Life Years),Oceania,Female,95 plus,Autism spectrum disorders,Number,1990,0.009450151868368622,0.013174585975294922,0.00636096534300939
180,180,DALYs (Disability-Adjusted Life Years),Oceania,Both,95 plus,Autism spectrum disorders,Number,1990,0.03313169827204525,0.04429387376722062,0.023215488236817586
181,181,DALYs (Disability-Adjusted Life Years),Oceania,Male,01 to 04,Attention-deficit/hyperactivity disorder,Number,1990,11.919285899434428,21.48796824845551,5.7821467361083565
182,182,DALYs (Disability-Adjusted Life Years),Oceania,Female,01 to 04,Attention-deficit/hyperactivity disorder,Number,1990,4.517587338093814,8.640777883631682,1.7887228318293642
183,183,DALYs (Disability-Adjusted Life Years),Oceania,Both,01 to 04,Attention-deficit/hyperactivity disorder,Number,1990,16.436873237528243,28.592129566323987,8.630666162825188
184,184,DALYs (Disability-Adjusted Life Years),Oceania,Male,05 to 09,Attention-deficit/hyperactivity disorder,Number,1990,115.5620695760942,192.1164066030951,65.79247770389945
185,185,DALYs (Disability-Adjusted Life Years),Oceania,Female,05 to 09,Attention-deficit/hyperactivity disorder,Number,1990,42.33339010657564,69.88885434009806,23.51677204871204
